,company,headline,date,overall_rating,author_position,pros,cons
0,,Run as fast as you can,2022-05-19,1.0,Administrative Assistant,There are no pros to working at Partners Group.,"- Salary is way below average. They say they compensate with benefits. Yes 25 vacay days and ok medical alas it does not compensate for the fact you cannot afford to live. 
- Bullying is acceptable and even supported. They claim they do not alas they often promote those who do bully. 
- Lacks diversity. 80% of the employees there are Cis Het White males. PG claims they are diverse alas do not have a team working on it and only care if clients think there is diversity. 
- Post pandemic they are mandating everyone be in the office.
- You do get a $10 lunch allowance and alas often lunch is $10 and change. It is a slap in the face to bring your CC for a few cents. Rather pay for my full lunch vs being nickel and dimed. 
- You will be overworked and underappreciated
- Office management is rude and they are the worst at bullying people. Seems they are bored so they cause problems. 
- Assistants are easily replaced and are openly told that.
- PG makes promises to bring you in and then they tap dance around keeping them."
1,,Run away from PG as fast as possible!,2022-04-29,1.0,Analyst,"Nice office space
Zug is beautiful","Senior Management - managers and AVPs are not top notch, cannot compare with their peers at rival companies
Toxic culture at the Zug office - dear me, I have never felt so depressed at work and have totally decided to leave the place
Beware, if you are not a Swiss male, promotion is not in your future past Associate level."
2,,Stay away,2022-04-26,1.0,Senior Professional,"Above average compensation, 
Appealing to jobseekers that just arrived in Switzerland
Appealing to anyone who prioritises job security above all else","- No psychological safety - speaking out is discouraged by management
- Vengeful, authoritarian, unapproachable, hierarchical and inflexible members of management
- Limited growth opportunities
- Tenure over performance or potential is preferred
- Incompetent middle management 
- Over reliance on vendors and contractors
- Preferential treatment and flexibility towards contractors but not internal employees"
3,,It’s alright,2022-04-20,3.0,Analyst,Good place to get experience and people you work with are generally nice,Work from home policy and below market pay
4,,"Great name for CV, beware of culture",2022-04-05,2.0,Anonymous Employee,"Good name for CV
Motivated coworkers
Interesting jobs
Great for yes men
Great in Switzerland","No flexibility, 2days a month work remote policy
Negative judgement if you work flexible hours
Will promise fast and shiny careers at entry but will entirely depends on your manager and open seats for promotion, not merit
Below average pay
Very cheap expense policy
Feedback will be asked but will be used against you"
5,,Good company for Juniors,2022-04-04,5.0,Anonymous Employee,"Interesting work
Ability to work globally with a lot of different teams across the organization
Benefits
Campus",Work from home policy not flexible
6,,Positive environment,2022-03-27,5.0,Anonymous Employee,"Great culture, great work-life balance",Rewards are not as competitive
7,,Good place to learn and grow,2022-03-17,4.0,Private Equity,Entrepreneurial environment that allows for thinking outside the box and running with interesting ideas.,Growing in the US so lots of new employees coming in quickly has dampened the culture focus.
8,,Poor management,2022-03-03,2.0,Anonymous Employee,"Benefits, employee welfare and nice office","Mountain of work, everything seemed urgent, no proper guidance from leaders, junior staff got all the tedious work senior staff refused to do. Departments made themselves looked busy just to appear efficient and productive."
9,,"Great Culture, Sustainable",2022-02-24,5.0,Analyst,"Team, Location, Training program, Vacation, Amenities","Few cons
a little bureaucratic
Below market pay"
10,,Partners Group,2022-02-23,4.0,Anonymous Employee,The company provides good benefits,There are some negative colleagues
11,,Ok place,2022-02-05,2.0,Member of Management,Flexible work hours and friendly people,Swiss culture is formulaic and rigid
12,,Good work life balance,2022-02-04,4.0,Analyst,Good work life balance for a buy side firm,Lack of investments in SEA
