,company,headline,date,overall_rating,author_position,pros,cons
0,,Good Company,2022-04-12,4.0,Communications Associate,"Great benefits, nice work-life balance, managers are skilled.","Occasional overload of tasks, very large company so there's a lot of regulations, lingo, leadership, and departments to remember"
1,,good,2022-04-12,4.0,IT Project Manager,good bonuses and good benefits,not a lot of organic growth
2,,Okay,2022-04-11,2.0,Associate Analyst III,"Average company, probably wouldn't recommend",Lack of development/ growth. Internal politics
3,,Good company culture,2022-04-08,4.0,Anonymous Employee,Everyone is quite supportive at work,Pay scale is lower and work mostly involves activities outsourced from foreign countries and involves less decision making.
4,,Junior analyst at moody's corporation,2022-04-07,4.0,ESG Associate,"good work environment, and care for employees health and well-being",can be stressful at times
5,,Good employer,2022-04-06,5.0,ESG Reporting,"Actively encourages growth, building a positive work place culture, and supports flexible home/office working",Lack of access to senior management
6,,"Mass cuts branded ""position elimination""",2022-03-30,2.0,SVP-Technology,good benefits and consistent bonus,mass layoffs and jobs getting moved out of NY. 0 career peogression and  hiring of senior talent from outside...
7,,Stable reputable company,2022-03-30,4.0,Human Resources Manager,"Stable, transparent company with good corporate culture","Not enough employee oriented, no focus on employee support and opportunities for career development"
8,,Good company,2022-03-29,4.0,Sales Representative,"- earning potential
- work-life balance
- team","- not for everybody
- limited vertical growth"
9,,Average,2022-03-28,3.0,Senior Vice President,Good management on the business side.,Poor management on the IT side.
10,,Great experience,2022-03-28,5.0,Anonymous Employee,work life balance is supported,Not much issue because they support a lot of opportunities for employees.
11,,Good company,2022-03-28,4.0,Vice President,"Interesting Job, nice colleagues and culture","Slow career progression, pay only rises with promotion"
12,,Good company,2022-03-26,5.0,Associate,Good company for tech people,Work life balance as in growing phase
13,,quick,2022-03-25,5.0,Program Manager,"great atmosphere, definitely a lot of exit oppurtunities",cant think of one at this very moment
14,,good obe,2022-03-25,2.0,Executive Assistant,very nice a good to do a,nothing as such as cons for the co
15,,Great place to work,2022-03-24,5.0,Product Manager,Great people doing good work.,None so far. Too many meetings?
16,,Great exposure and learning,2022-03-22,4.0,Associate Analyst III,Great exposure and learning in Corporates. Voice heard from early point in career and solid culture of collaboration.,Compensation is not up to par. Some senior analysts are not as good to work for.
17,,"Great place to work, very strict security",2022-03-18,4.0,Anonymous Employee,"-Great Perks
-Very generous bonus
-Overall a very people oriented management","-Very rigid and old school in some of its ways thinking and of doing work (it's steadily improving though)
-Their open door policy is not that open door with senior level management.
-Its hard to keep a healthy work life balance"
18,,Data operations,2022-03-17,4.0,Associate,Work life balance is good,Salary is very less as compato industry
19,,Great culture!,2022-03-15,5.0,Vice President,"Collaborative, respectful and open culture",Great company- pay is lower compared to some larger financial institutions
20,,Very Good Orgnisation,2022-03-13,4.0,Manager,Good exposure of investment Banking,Work life Balance is not good
21,,Salary was not great,2022-03-12,4.0,Associate Analyst,Some nice people if you work in the right teams. Generally the people were very smart and could learn a lot from them. The private health insurance provided pretty good coverage.,Salary was not competitive! Hierarchical organisational culture where the juniors got pushed around by management. High turnover.
22,,Great place to work,2022-03-10,4.0,Assistant Vice President,"Growth, diverse workforce, decent benefits, opportunity for growth",New York remains the power centre
23,,decent,2022-03-10,4.0,Helpdesk Technician,provide good work life balance,not many other compensation be better
24,,Business analyst,2022-03-09,3.0,Senior Business Analyst,great mindset and very good organization,"Time difference, low salaries compared to people in other places"
25,,Great Company,2022-03-05,5.0,Associate,"A lot of learning Opportunities, Reputation",Can not thing of any
26,,"Undervalued, underpaid, disorganized EMEA HR",2022-03-02,1.0,Talent Acquisition,Great team members that help boost moral,"Poorly run, underappreciated, paid and valued talent acquisition staff"
27,,Great work life balance,2022-03-01,5.0,Sales Development Representative,"Smart people, big name, company perks, good salary and comissions","Slow processes, play small part of a bigger picture, compliance, not a lot of say in direction or execution"
28,,montbonnot,2022-03-01,5.0,Senior Software Engineering Manager,"- nice place
- nice people
- good managment
- good salary package
- good healthcare
- part remote work allowed
- good team management and organization
- good software quality delivered
- strong projects and big customers
- innovation","- big company, sometime slow, but not as slow as it could be for a such big company"
29,,Work-life balance,2022-02-28,5.0,Anonymous Employee,"Good culture, helpful colleagues, mind-stimulating work, flexible working arrangements","Strict securities restrictions, administrative tasks"
30,,Moodys,2022-02-24,4.0,Associate,"Work from home, good pay",none in particular. all is good.
31,,Overall good,2022-02-16,4.0,Anonymous Employee,Collaborative approach to problem solving,Technology wise very slow paced
32,,Good company to work,2022-02-11,4.0,Senior Data Analyst,Good company to work with plenty of opportunities to develop and grow inside the organization. All colleagues are very supportive and the working/private balance is really good no long hours.,No major cons apart of a very hierarchical structure
33,,Moody’s,2022-02-10,3.0,Associate Analyst,"Good work life balance 
Lots to learn 
Working with high profile companies
Ability to relocate","Quite low bonus relative to other financial companies
Very slow terms of career progression"
34,,Lifestyle,2022-02-09,3.0,Senior Quantitative Analyst,"Great lifestyle, 
Coorporative culture, and
Nice people","Salary not market rate
High transition rate cannot hold talents"
