,company,headline,date,overall_rating,author_position,pros,cons
0,,Good place to work,2022-04-14,5.0,Customer Care Advisor,"Stakeholder perks
Manulife insurance benefits
Paid vacations",It is good place to work but stress level is high
1,,Great,2022-04-14,5.0,Analyst,Vacation paid hours and culture,Work life balance and overall growth
2,,Great place to work,2022-04-13,5.0,Senior Manager,"Team, leaders, support, culture, diversity","Very competitive environment, great for some chalking for others to move up"
3,,Great place to work,2022-04-13,5.0,Senior Technical Analyst,"Opportunities for growth, can get great experience, flexibility depending on dept.","lower salary compared to other banks, culture was older, slow processes"
4,,Ok,2022-04-13,3.0,Data Entry,A good start for someone just started her / his career,Raise could less than inflation
5,,Good team,2022-04-13,5.0,Data Engineer,You will get a supportive environment out there .,Pay scale could be more higher than current.
6,,Good workplace.,2022-04-13,4.0,"Manager, Credit Risk","Good, professional and supportive environment.",Work becomes repetitive and policies/rules change frequently.
7,,Pc,2022-04-13,4.0,Manager,Nice culture and interesting work,Okay in terms of timing
8,,Internship,2022-04-13,4.0,Student,"Good pay for an intern 
Very big organization",A little slow at times.
9,,very nice,2022-04-13,5.0,Manager,good relationship nice salary and enjoyable,no cons that have know of so far
10,,Archaic bank,2022-04-12,4.0,Senior Audit Manager,"Flexible benefits, hybrid work from home",Some senior management has been there too long and doesn’t think outside of the box
11,,Great culture,2022-04-12,5.0,Financial Advisor,Good salary and great benefits/ work culture,Goals keep changing year after year
12,,Ok Experience,2022-04-12,3.0,Team Leader,"Promotes within, Continued learning, Clear expectations from management","Poor work life balance
Limited pay"
13,,scotia,2022-04-12,4.0,Anonymous Employee,"Work Life balance, good culture","Pay and benefits, technology support"
14,,Stagnancy,2022-04-12,3.0,Investment Support Associate,"Good benefits, vacation, 5 personal/sick days","Very stagnant, hard to develop. Team members and management can be unprofessional. Pay is not that great."
15,,Balanced place to work,2022-04-12,4.0,Banking Associate,Have a good culture and programs to support growth into more senior roles,Comp is a bit weaker compared to peers
16,,Best place,2022-04-12,5.0,SFA Senior Financial Analyst,Nice place to work and grow,Has flaws like every organisation. And depends on your direct manager
