,company,headline,date,overall_rating,author_position,pros,cons
0,,Great company but behind the times,2022-04-14,4.0,Anonymous Employee,"Benefits, People, Hybrid, Free Parking Downtown","The advisors I worked with were best suited for an entry level assistant. 

10 years behind the times operationally"
1,,Good - but High Turnover,2022-04-13,4.0,Senior Sourcing Data Analyst,"- No micromanaging from my direct supervisor which is amazing. 
- Avg PTO (14 PTO/sick days + 11 bank holidays + 8 volunteer hours). 
- Tuition assistance reimbursement is $5250/calendar year.
- Executive team has good sense of humor and CFO is very humble and easy to interact with.","- Pay is significantly lower than industry average and that may be due to COVID and inflation, but there was no significant strategy to give people a salary that will combat inflation.
- After each check they write you (for tuition), you must commit(via contract) to working for CMA for an additional 24 months"
2,,Ok,2022-04-12,3.0,Contractor,Some good managers and opportunity to do interesting work,Definitely depends on the manager. Could end up being a trial run for a boring career
3,,Very poor management!,2022-04-11,2.0,Assistant Branch Manager,Meeting great people and building relationships.,"Systems are older than the bank itself and obsolete. Processes are old, complex and way too many of them. Retail app constantly crashing and useless. No real products to offer as other banks. Underwriting division paralyzed and frequently unrealistic expectations from customers. Very poor pay scale and at best Medicor benefits. Un organized internal site where information overload is the result. Training and development are non-existence."
4,,Good company to work for,2022-04-08,4.0,Risk Prevention Analyst,Enjoy diversity and inclusion overall,Over al there is a lot of Micromanaging
5,,Great Company,2022-04-07,5.0,Anonymous Employee,Great benefits and colleagues are the best.,"Must live in Dallas, TX or Detroit, MI to advance your career."
6,,Ok,2022-04-02,5.0,Personal Financial Assistant II,Friendly service great team leads,Big boss don’t help and goal is unrealistic
7,,Previous Analyst,2022-03-29,4.0,Senior Credit Analyst,PTO was nice and bank holidays,Rigid upward mobility at company
8,,Good enough,2022-03-23,4.0,Customer Service Representative (CSR),"A pretty standard bank, slow so not that many clients and mostly small business owners",May be hard to hit goals
9,,Salary,2022-03-22,4.0,Risk Manager,"GREAT Work-life balance, and PTO",Technology outdated and training needs improvement
10,,"Good company, a bit behind the times",2022-03-21,3.0,Relationship Manager,"Good 401k, PTO, and benefits. Good work life balance depending on the group you work for.","Below Market Pay, small percentage increases in pay every year. You are on your own for trying to advance your career."
11,,Great Benefits,2022-03-16,4.0,Personal Banker,Work life balance. Competitive pay and bonus incentives.,Slow paced and not a lot of marketing for the bank in CA.
12,,Great company,2022-03-10,5.0,Assistant Manager,"Hours , resources, staff , flexible, work life balance",Higher ups who didn’t care about anything but the numbers
13,,Alright,2022-03-09,3.0,Bank Teller,The benefits are good and they try to be all about diversity.,The managements in my county is not very good and not very professional.
14,,Meh,2022-03-08,2.0,Retail Personal Banker,"-Plenty of vacation time
-Competitive pay
-Many TEAMS are great, just as many are borderline toxic
-no Sundays or holidays","-Hires/Promotions/""awards"" are decided solely on how much that candidate helps the company's diversity social media posts.

-STILL requires employees to fill out a daily COVID health screening on personal time (no less than 30 minutes before start of shift) using a company app on the employees personal device."
15,,Good entry level job,2022-03-07,3.0,Executive Assistant,- Continuous teaching and learning,"- Time management
- work/life balance"
16,,good WLB,2022-03-07,4.0,Anonymous Employee,good WLB; hybrid work mode,not much career growth opportunity
17,,Entry Level Teller Position,2022-03-07,3.0,Customer Service Representative,401 k match. Bankers hours. 15% match to employee stock purchase.,Outdated technology makes the job more difficult for tellers. Management expects you to push credit cards and loan products on people.
18,,Best entry level banking position,2022-03-03,5.0,Lead Teller,"Excellent support/training, and flexible scheduling for students",Technology is not up to date with other banks/competitors
19,,Career starter only,2022-03-03,3.0,Associate,Easy workload. Career starter.benefits. Technology. Balance,Pay. Stagnation. colleagues. no advancement. politics
20,,Conservative and Frustrating,2022-03-02,2.0,Lead Teller,If you want to coast by at above minimum wage,If you emotionally invest you will be upset
21,,Good Started Company,2022-03-02,3.0,Software Engineer,"- New advancements towards digital 
- Grow within the company","- Low salary 
- Low perks"
22,,personal banker at Comerica bank,2022-03-02,3.0,Personal Banker,"easy work
not busy 
low pressure","not educated and professional employee
almost no career opportunity within LA metropolitan area if you want het out of Retail 
promotion not based on qualification"
23,,Good company,2022-03-01,5.0,Business Analyst,"Great employees, good training and benefits.",Sometimes the job can be stressful
24,,Great culture,2022-03-01,4.0,Portfolio Manager,Great culture and career development,Very traditional and old school in the way things operate
25,,Great Place,2022-03-01,5.0,Internship,Culture was the best pro,"Not many cons, great company"
26,,Great organization,2022-02-28,5.0,Customer Service Representative,"good workplace , good benefits","none, everything is good about the organization"
27,,Good Company,2022-02-27,4.0,Personal Banker,"Work life balance, time flexibility","Always has calls, need to call customers on the list- Managed Relationship"
28,,Great Team Culture,2022-02-25,5.0,SVP-Commercial Lender,Comerica is a great place assuming you are in the correct group/team. The company has good mobility and the management team were people-oriented.,"Salaries are low for the industry, probably due to strong benefits packages."
29,,Typical Banking Job,2022-02-23,4.0,Retail Personal Banker I,"Custom interactions
Relaxed environment 
Community Engagement","Slower customer flow
Drama with staff and customers"
30,,Work Life Balance,2022-02-23,4.0,Teller II,"Great work life balance. Salary is ok, could be better. Great benefits","Pay could be better, and so could hours when a Saturday is worked.."
31,,PM,2022-02-21,3.0,Portfolio Manager,Great flexibility management and benefits,Low pay compared to other banks
32,,Good Culture,2022-02-19,5.0,Banking Center Manager,"-Great Place to work
-Good Coworkers
-Sales oriented but the pressure is less than other banking companies","-Old systems
-Long customer service phone wait times
-Bad Online website
-Not competitive against fintech."
33,,Increasing amount of contingent workers and a decreasing amount of FTEs,2022-02-19,3.0,Product Manager,"I would be willing to be bet that Comerica isnt a bad place to work if you are working in retail, wealth management, or real estate...",but not so great if you are working in technology. Many people have left and all have been replaced with contracted workers and not full time employees. Little opportunity for remote work. Difficult to get promoted.
34,,A company that cares about employees and the community,2022-02-18,5.0,Senior Consultant,"It's a community focused organization with a leadership team that listens to their employees, puts programs in place for employee success and advocates supporting the communities where they do business. Diversity is not just a slogan it's a part of the business objectives.",The strong history of conservatism has caused the company to have to play catch up with the technology to help employees be effective.
35,,Great place to work,2022-02-18,5.0,Talent Acquisition Consultant,Very friendly and helpful staff.,Leadership is not transparent and truthful
