,company,headline,date,overall_rating,author_position,pros,cons
0,,Not the best place to work,2022-04-14,1.0,Manager,"Good colleagues and team, salary on time","Dishonest and fake leaders in technology esp up top, says one thing in private and totally opposite in public
No respect is given, bad leaders given power to do anything , has god complex"
1,,Friendly culture,2022-04-13,4.0,Enterprise Solution Specialist,Very supportive policies with terms of employees,Not ready to accept or adopt to changes
2,,Good place to grow,2022-04-12,4.0,Senior Consultant,It is very good to grow and evolve,Very hectic working hours they make you work a lot
3,,"Bad leaders, firing at will, no or token hikes given, underpaid staff in tech, salaries nowhere near market standards",2022-04-06,1.0,Group Manager,Used to get biscuits in pantry,"Egoistic leaders business heads of Infra ops  don’t treat subordinates with respect, frequently takes away dignity in public, humiliation tactics

Firing at will is the name of the game. micro managing all the time, toe the line otherwise goodbye. 

No hikes to match market value"
4,,Great,2022-04-04,5.0,Realtor,Great brokerage to work for.,Shut down the brokerage owners.com.
5,,Internal audit review,2022-03-25,3.0,Audit Reviewer,"Pros: 
Work like balance exists due to the WFH situation. But this can b considered a bain too.","Cons:
Unrealistic deadlines set by senior management though the team is short staffed. 
Too many lay offs across the company and no hikes since 2 years due to losses in the company 
The Senior management does not care about the staff concerns and the work load even when 1 person does the work of 2-3 due to attrition. They consider this an obligation of the employee to fill in all the gaps which is highly insensitive on their part. 
Assigning us with heavy workload also comes with demotivated remarks and criticisms."
6,,Job Security,2022-03-21,2.0,Anonymous Employee,"Work Life Balance
Great Team to work with","Job is not secured, anytime roll-off email will get"
7,,Company review,2022-03-18,3.0,Manager,good facilities and EE activities,closed down their PH site
8,,Company with very limited potential both for employees and revenue growth,2022-03-16,1.0,Compliance,Start you with higher salary that industry standard.,"Will dramatically cut your pay with no notice. I know several people who got 50% pay cuts. Management is ruthless and have several lawsuits against them. Since they think of themselves as industry disruptors, they only want compliance to Luxembourg's orders with not much regard for local real estate and mortgage laws."
9,,"Good company, work life balance, employee benifits",2022-03-16,5.0,Business Analyst,"work life balance, insurance top up option, cab facility, team outing, work from home",low Salary and slow growth
10,,Co with a great future!,2022-03-15,5.0,"Director, Finance","Leaders, people, opportunity for advancement and growth",Only one facility in Uruguay
11,,Great pay,2022-03-14,4.0,Loan Processor,"Great pay, great company and mgmt",I can’t think of any
12,,Supervisor,2022-03-11,5.0,Supervisor,Good management fun place to work,Nothing everything was good at the company
13,,Nice place to work,2022-03-10,3.0,Anonymous Employee,If your team people are nice,Unexpected Layoffs and without concrete reason given to employee
14,,Acts as launch pad,2022-03-08,3.0,Anonymous Employee,Awesome exp and learning - acts as launchpad for your career growth,"Not so serious management, average vp leadership, lacks longterm vision."
15,,working on post closing,2022-03-07,5.0,US Mortgage,working as on analyst at altisource,"Review of various Mortgage related documents like 1003 application, W9,Underwriting findings (AUS), Tax information sheet, signature name affidavit, Fraud report (risk assessment), Note, Mortgage, Loan Estimates, CD’s .."
16,,Not a stable company,2022-03-05,1.0,Asset Manager,I enjoyed the people I worked with,Not a stable at all during my time there
17,,Good co to work,2022-03-02,5.0,Assistant Manager,"Good company to work
Nice salary
Work environment 
Cab facility","Nothing as such
Good company to get exposure
Work environment is good
Cab facility there
Nice salary
Good"
18,,good place,2022-02-28,4.0,Anonymous Employee,very good place to work,nothing to say as such
19,,Good hike,2022-02-26,3.0,Lead Engineer,"Pay master , free transport, good hike, work from home","Frequent layoffs, poor executive management"
20,,Great company to work with,2022-02-25,4.0,Loan Setup Associate,Great working environment. All levels of authority are very helpfull and supportive.,Incentive issues- very poor strategy.
21,,Interesting space for asset management,2022-02-18,3.0,Anonymous Employee,"Leadership facing
Automation focused
Latest tools 
Software developments","Cost cutting. Bad worklife balance. Punch in punch out required. Late office hours
A
B
C
D
E"
22,,good place to work for fresher,2022-02-17,4.0,Software Engineer,"learning is very good
environment and culture is good",growth is not that much
23,,Very good experience,2022-02-14,5.0,Senior Customer Service Associate,"Great environment 
Excellent infrastructure 
Friendly people 
Yummy cuisine in cafeteria, various choices",Some tls play favoritism but I suppose that's a downside seen in any company
24,,Worst Company to work with,2022-02-12,1.0,Anonymous Employee,No positive points for this company,"No growth and security, almost closing down…lot of firing happens"
25,,Positive experience,2022-02-11,5.0,Finance Manager,"good management, learning opp, compensation, benefits, room to grow if you perform well. flexible.",not many as the company is leaving the pandemic impact
26,,Great Place to Work,2022-02-10,5.0,Senior Analyst,"• Great work/life balance.
• No micromanagement.
• Team work.
• Great learning environment.",• Improve employee engagement .
27,,Work at Altisource,2022-02-09,5.0,Lead Engineer,Very Good to work with altisource,Nothing bad about Altisource company
28,,Test,2022-02-07,1.0,Senior Software Engineer,Nice free biscuit and health coverage,Endless cons. Very political and hire n fire company
29,,Company is Ok.,2022-02-07,4.0,Analyst,I had a good experience in altisource. Management and work timings are suitable. People are good.,It shifted to Vashi. Transportation is a little hectic here. Salary pay is too less. Hardly any increase in salary after I got a new role as trainer.
30,,Good experience,2022-02-03,4.0,Team Member,Get place to work and grow,"Workload, no work life balance"
31,,good Company,2022-01-31,5.0,Consultant,very Good Company to work,No such cons for this company
32,,Ok,2022-01-31,3.0,Analyst,Good for freshers who want a taste of US mortgage underwriting,"Bad management, extended working hours with no change in pay"
33,,Not much room to grow,2022-01-29,2.0,Senior Procurement Analyst,I worked there for 5 months. The team was very friendly and polite. I felt no pressure and never had to stay late. Managers were very respectful of personal time.,"I was hired for a senior analyst position, however the type of work I had to do was more for a junior-level position. I felt a bit of micromanagement also. Pay was also not on par with a senior level role. Everyone on the team had the “senior” label attached to it and that didn’t make much sense. There was no room for professional growth and i felt like the company was sinking and the whole department could lose their jobs any day."
34,,management sunk this ship,2022-01-18,3.0,Rfsm,"independent work, on the road","management would not listen to employees, relying solely on spreadsheets that did not show full pic"
35,,.,2022-01-14,2.0,Real Estate Agent,Great co-worker for a short time,Bad management- did not know what they were doing
36,,Work Life balance,2022-01-10,5.0,"Analyst, Mortgages",Work from home has made living life smooth 😊,"Not known till know, will update in future"
37,,Over all review,2022-01-07,3.0,Software Engineer,"Good Team members. 
Good company for starters","Not much to learn as time passes. 
Work Becomes stagnant"
38,,Average company,2022-01-06,2.0,Software Engineer,"Flexibile timings,WFH options
Good leave policies","No job security
You cannot stay in one single project for long time"
39,,Worst to work here. Big time firing of people.,2021-12-30,1.0,Trainer,No Pros about this company.,"No hikes, no proper compensation. If requested for hikes, company provides explanation that they are paying highest in the market. Employees dont have hike from 3 years. Worst to work here. Big time firing of people."
40,,Good,2021-12-24,4.0,Transportation Administrator,Good experience working in Altisource,Good atmosphere working in Altisource
41,,Best place to explore the work & high compensation benefits,2021-12-23,4.0,Associate,"Learning scope of new things, employment engagement, Good environment, cooperative management, Good working culture","No regular hikes, unexpected layoffs"
42,,Low sal,2021-12-18,3.0,Asset Preservation Coordinator,Has transport and medical facility,Low salary should work for more hours that are unpaid to get incentives
