,company,headline,date,overall_rating,author_position,pros,cons
0,,good,2022-04-13,4.0,Client Solutions Executive,everything is good in this company,nothing till now as per my knowledge
1,,Great company for Financially inclined people,2022-04-12,4.0,Product Specialist,Great employee to employer relation,lack of growth for Tech people
2,,Good employer but poor management,2022-04-12,4.0,Business Analyst,Caring and considerate employer. Attractive benefits. International presence. Inclusive culture. Positive work environment.,Things move along very slowly. Upper management has no idea of the mess at ground level. Commonly been told “it has always been done this way” when suggestion for improvement is raised.
3,,Salary,2022-04-12,4.0,Data Feed Specialist,Great work life balance and events,Pay structure and clarity of upward advancement
4,,Good Company,2022-04-12,4.0,Corporate Trainer,Offers a lot of opportunity,With not so competitive salary
5,,Great culture,2022-04-12,4.0,Content Analyst,"Culture, Incentives, Work-life balance, Location","Promotion, Training, Salary, Routine work"
6,,Good working environment,2022-04-11,5.0,Anonymous Employee,"Good working environment, Good training, Good set of teammates",I can’t think of any
7,,I learned a lot,2022-04-11,5.0,Research Analyst,They prioritize work life balance,Low pay and slow career growth
8,,Great work Culture,2022-04-11,4.0,Business Analyst,Professional work policies and conduct.,"Promotions are difficult for new comers, career growth only after 3 years."
9,,"Bad policies, blind senior management",2022-04-10,2.0,Anonymous Employee,It used to be good in the past.,"Politics
Benefits
Comp structure
No Transperancy 
Don't know why promotions are awarded.
Rules for entry level are different and for seniors are different."
10,,"Good company, lot to learn",2022-04-10,5.0,Software Engineer,"Good people, environment, facilities, responsive, well-connected",nothing had a good time working here
11,,good exp,2022-04-10,5.0,Software Engineer,"good benefits, decent salary, good people","oncall shifts, extended work sometimes"
12,,Management,2022-04-09,3.0,Equity Research Analyst,"They give out performance bonuses, sodexo at the end of the year.","Micromanagement, Long hours, Required OT"
13,,Generous,2022-04-08,4.0,Financial Transcript Editor,Annual appraisal with performance-based incentive,Limited career advancement and there is a minimum daily quota
14,,Great place to work,2022-04-08,5.0,Anonymous Employee,"I have grown working in this company. 3 promotions in 5 years, you can imagine the growth.",Nothing that I can think of.
15,,Career,2022-04-08,5.0,Research Analyst,Good company for fresher in finance field,Promotions are not available easily
16,,Good working environment,2022-04-08,5.0,Anonymous Employee,Best place for first job.,Nothing. Everything is good here
17,,Research Analyst,2022-04-08,4.0,Research Analyst,"•Job Security
• Better Organisation
•Cab facility",• career growth takes time
18,,Good,2022-04-07,4.0,Anonymous Employee,"Work life balance, free transportation","Old legacy applications, old technologies"
19,,Good,2022-04-07,4.0,Research Analyst,Good work life balance and good culture,Pay for the work is less
20,,Good environment,2022-04-07,3.0,Specialist,"Good environment, good colleagues .",NA NA NA NA NA
21,,Great company,2022-04-07,5.0,Anonymous Employee,"Nice atmosphere, very inclusive company.","Low compensation, not very generous."
22,,Great firm,2022-04-05,5.0,Anonymous Employee,Best company to start your career,No cons seen as such
23,,Work life balance,2022-04-05,4.0,SDE 3,"Good Work Life Balance, supporting team","less compensation, no exciting tech"
24,,"Weak Local Management, CEO only talks about ASV; Low pay More Workload",2022-04-05,2.0,Manager,"Good and diverse work roles
By the time you struck out to find other opportunities you will be confident and have a grasp of a handful of work experience and knowledge.","Local Management:
Weak and go by the flow management, no proactive direction and competitive stance against local competitors in the job market. Local operations decision makers evident in weakness in critical decision making on progressive growth. Evidence by late pandemic vaccination, constant pay transparency and pay alignment concerns, attrition and reverting to full time office even when there are still options.


Global Management:
-CEO only talks about ASV
-Marketing of differentiated solution thru product integration, without understanding actual situation from each of the group, individual groups trying to glue solutions as temporary band aid solution because sales assume it was possible.
-Pay transparency and low pay a constant recurring issue.
- Reorg created dummy leaders that are only to be inside another leader rendering the promotion useless while creating new workloads to the absorbing leader."
25,,Good,2022-04-05,4.0,Process Specialist,Low hike and salary for employee,Work life balance is good
26,,Why people resigned,2022-04-05,3.0,Research Analyst,Good benefits and colleagues. Nice pc and non peak season,Too much ot that will burn you out. No saturdays for 3 months
27,,Good place to work with nice MNC culture,2022-04-05,5.0,Research Analyst,"Good MNC culture 
Every employee is treated equally",employees get promoted to the next level very slowly
28,,Excellent Company,2022-04-05,4.0,Engineering Manager,"Work life balance is great.
Added couple of more holidays and no meetings on Fridays.
Free lunch when working from office.
Private Insurance",Growth is stagnant and being a large organisation its very hard to penetrate up the ladder. Outdated products and the job is not that challenging.
29,,Provide client advisor solutions,2022-04-04,4.0,Client Advisor,"Career growth, Training, Opportunity, Learning, Skills.","different shifts, irate client, stress, calls, emails."
30,,n,2022-04-04,4.0,"Advisor, Client Solutions",wont disclose this information here,prioritize work over mental health
31,,Factset is Good for Starting your Career,2022-04-04,4.0,Research Analyst,Good Work environment and Good Positive People,Average Salary and Workload is quite heavy
32,,Good environment but lack compensation,2022-04-04,3.0,Research Analyst,Good working environment and helpful colleagues,"Bad pay, lack of growth, and compensation is not enough"
33,,Good for work experience.,2022-04-04,3.0,Research Analyst,"Nice colleagues, competitive benefits, and others.",The amount of workload and overtime.
34,,Great place to start your career,2022-04-03,5.0,Senior Software Engineer,"- Engineering direction is forward looking, geared towards public cloud and new technologies
- Freedom for teams to choose tech stack
- Work life balance is awesome
- Free lunch
- Great benefits and very flexible work hours/location
- Very inclusive and diverse environment; management is very thoughtful (except with comp)",Pay is much less than industry standard; great place to start off but not much increment in salary once you have spent few years
35,,Good company for career growth,2022-04-03,5.0,Software Engineering Director,"- Career growth opportunities
- Flexible work arrangements
- Good leadership
- Strong work & life balance","- Compensation
- Job mobility
- Training & resources"
36,,Good exposure to modern technologies,2022-04-03,4.0,Software Engineer III,Good exposure to modern technologies and methodologies.,Not much work life balance.
37,,PS recon,2022-04-03,3.0,Senior Analyst,Good company with cab facility,Heavy work and low in incentives
38,,Good Work-Life Balane,2022-04-02,5.0,Research Analyst,Good Work with Work-life balance.,Compensation is somewhat less than Market pay
39,,Factset is a good place to work,2022-04-02,5.0,Product Specialist,"Very welcoming 
Easy going company in terms of work culture 
Employee benefits",Comparatively compensation is little less but it get good once you take promotions
40,,"Good culture, Low Salary",2022-04-01,2.0,Market Data Analyst,"Great culture, values, and work environment",Salary being offered to a position is not at par with peer companies in the same region. 100% return to office while similar industries/companies have adapted to Work From Home.
41,,"Great Coworkers, Disconnected Management",2022-04-01,4.0,Quantitative Researcher,"People I connect with are great
Always learning something","Below market salaries
Flat structure means little flexibility for career growth"
42,,Low Pay but healthy environment,2022-03-31,4.0,Research Analyst,Healthy environment and healthy boundaries,Low Salary and growth experience
43,,Excellent,2022-03-31,5.0,Senior Systems Engineer,"Bonus, hikes, work culture, management",Nothing nothing nothing nothing nothing
44,,factset,2022-03-30,1.0,Anonymous Employee,shuttle to and from home,"very low salary
toxic management
lots of OT"
45,,Recent re-org too much,2022-03-30,3.0,Senior Product Manager,Some good products and dedicated people.,"Recent reorg left managers with too many direct reports especially in engineering. Now you have seasoned and skilled engineers (who could be doing a lot of cool stuff for FDS) left spending their time helping their 7 direct reports through the day including brand new engineers . It's a waste. In addition, now they have 7 one on ones each week...etc.. you are wasting your resources."
46,,Low pay,2022-03-30,3.0,Research Analyst,For freshers there's a good foundation,"For long term, working in this is not a good option- my opinion"
47,,Review,2022-03-30,3.0,Research Analyst,Trainings that will help you grow.,"no work life-balance
The salary is not compensated with the effort"
48,,Great company to work for,2022-03-29,5.0,Software Engineer,"Good structure, management, salary. Great employees",Not enough branches to relocate wherever you want
49,,Best place,2022-03-28,4.0,Security Engineer,Very good work life balance,Changes are more often and it needs to be specific for long term
50,,Good Company. Doesn't pay competitively,2022-03-28,4.0,Software Engineer II,Good work life balance and company culture.,Does not pay well compared to other big software companies
51,,Best workplace for knowing about product working culture and work life balance,2022-03-28,4.0,Software Engineer -2,"Work life balance, exposure to higher management, value for the resources",Not so good financial management but fine
52,,Good work environment,2022-03-27,4.0,Consultant,Collaborative and good career start,Lack of career progression and lack of financial rewards being tied to level of skill
