,company,headline,date,overall_rating,author_position,pros,cons
0,,employee focused,2022-04-15,5.0,Retired Bank Officer,"they listen , they care and take action",paper work still intensive when I retired
1,,review,2022-04-13,5.0,Personal Banker,Great leadership and good salary,Long hours and difficult role
2,,Traumatizing,2022-04-13,1.0,Personal Banking Associate (PBA),"-If you are lucky to have good branch staff can be fun. 
-Get a bunch of holidays off. 
-3 weeks vacation right when you start.","-Pay is no where close to what you should be getting. 
-A lot of cold calling, back to back appointments, super high/unreasonable targets. 
-Very fast paced, always understaffed. 
-You are just a number, they make 1 person do the work of 5 people and then don't pay you if you stay passed your 9-5. 
-I could continue this list forever..."
3,,with 4 years work experiences,2022-04-13,5.0,Personal Banker,1. good team work and great learning,1. High KPI and less working time options
4,,Bureaucratic procedures,2022-04-13,4.0,Senior Solutions Architect,Well-established bureaucratic procedures.   Architecture controlled by Enterprise Architecture and Cloud Engineering.,Hard to get things done quickly.
5,,Strong People Oriented Culture,2022-04-12,4.0,Team Lead,Management is super supportive with career development.,Antiquated technology - lacking much needed technology refresh.
6,,Great Company Culture,2022-04-12,5.0,Senior Business Professional,BMO is a really good company. The benefits are pretty good. A plus - generous PTO & holidays. Amazing culture.,Low pay compared to market.
7,,I would be better if they move to latest tech stack,2022-04-12,5.0,Software Developer Intern,Great work culture. I like the work life balance.,Uses old tech stack like VB.NET its hard to find documentation.
8,,Good,2022-04-12,5.0,Techie,"Good work environment, and colleagues",Would be better if faster pace
9,,Good place,2022-04-12,4.0,Manager,"great staff and team, WFH flexibility",needs better work life balance
10,,Just Okay,2022-04-11,3.0,Credit Analyst,"- Job security, good benefits, raises if you deserve it.","- Constant reorganization, management/executives do not value what individual contributors have to stay. Overall can be frustrating."
11,,Friendly team,2022-04-11,4.0,Analyst,"Very friendly team, and flexible working hours",Pay is less competitive than peers
12,,Nice place to work,2022-04-11,3.0,Business Analyst,a lot opportunities to grow and a lot vacations,depends on people you work with
13,,z,2022-04-11,5.0,Banking,great culture in the company,"nothing, great leadership that support employees"
14,,Head,2022-04-10,1.0,Product Manager,Great work environment and culture,No time off during internship
15,,Does not care about the human only performance(profitability),2022-04-10,4.0,Specialist *Underwriting,Good place to start and learning banking,Wage is not acceptable for the unattainable level of work load.
16,,Great place to work,2022-04-09,5.0,Anonymous Employee,The culture and benefits are great.,Very large company so can be confusion over who to contact for what.
17,,Great Environment,2022-04-09,5.0,Personal Banker,"-Fast Paced
-Great Learning
-Coworkers
- Growth Opportunities",-No cons to speak of
18,,nice place to get experience,2022-04-08,4.0,Administrative Assistant,"friendly environment, nice training give, co-operative staff","long hours , low pay"
19,,Good job,2022-04-07,4.0,Personal Banking Associate (PBA),"Good benefits and stock plans
Good environment",Computer systems are archaic and irritating to use.
20,,Just a number,2022-04-07,3.0,Anonymous Employee,Head office was in bonaventure and it was a great location,"Felt like a number , management didn’t care about us"
21,,full time personal banker,2022-04-07,1.0,Personal Banker,flexibility working schedule and good location,manager less knowledge and support
22,,Review,2022-04-07,3.0,Everyday Banking Associate,Good salary and good benefits,Management sometimes not the best
23,,N/A,2022-04-07,3.0,Personal Banker,Solid pay in competitive roles in the industry,As mentioned below in advice for management you
24,,Job summary,2022-04-06,4.0,Personal Banking Associate,"Good work experience
Good starting role to get introduced to banking","Short staffing your role will suffer
Pay structure"
25,,ok,2022-04-06,3.0,Customer Service Representative,"- Great for practicing customer service
- A lot of things to do so days go by fast
-  Good experience for students","- Very hectic
- Experience really depends on the manager you get
- Lately work loads have increased due to shortage of staff"
26,,Credit cards,2022-04-06,3.0,Call Center Representative,"Decent pay, remote, benefits
Overtime, flexible","Micro managing
Training not done well"
27,,Good position,2022-04-06,4.0,Personal Banking Associate (PBA),balance between learning and working experience,branch relies on your help if understaffed
