,company,headline,date,overall_rating,author_position,pros,cons
0,,Good company but can be better,2022-04-13,3.0,Product Owner,"Good people, pay and benefits and fun projects",Upper management fails to deliver and aren't very supportive.
1,,overall DTCC is a good place to work for,2022-04-09,5.0,Senior Underwriter,"Good bonus, management is nice and takes actions","hard work load, other staff don't seem to care"
2,,Best place to work,2022-04-08,4.0,Test Engineer,"Very good bonus.
Work home balanced.","Very bad bonus 
Work home not balanced"
3,,Best work environment,2022-04-06,4.0,Senior Associate,Great place to work for,It would be nice if discounted parking is provided
4,,Good,2022-04-06,3.0,Risk Associate,Opportunity for exposure on different functions,You only do what you are told
5,,Great company,2022-04-05,4.0,Director,Great Women in leadership program offered,Technology transformation is at slow pace
6,,Why work here,2022-04-05,5.0,Securities Processing Analyst,"Learn A lot about the Financial industry.

Great start to professional career.",Workflow consistency within certain teams
7,,Great place!,2022-03-31,5.0,Director,Super smart employees; room for growth,Some Employees have been there forever and are past their prime
8,,Great colleagues,2022-03-30,4.0,Principal Software Engineer,Mobility opportunities allow you to move to other departments,Multiple squad dependencies slow down release
9,,Good environment,2022-03-29,4.0,Anonymous Employee,"good environment, less politics, friendly colleagues,","technology is not the best, collaboration within different team could be a bit difficult
not much career progression"
10,,Great company,2022-03-27,5.0,Cash Processing Analyst ­,Great work and life balance,Overtime varies depending on the department
11,,Good Benefits,2022-03-25,5.0,Senior Analyst,"HMO, SL Conversion, Annual Bonus",None. Competitive compensation and good benefits.
12,,A wonderful place to work.,2022-03-18,5.0,Anonymous Employee,Really enjoy the flexibility and culture. Competitive pay and benefits it’s a great place to work.,there are a lot of meetings
13,,No thank you,2022-03-18,1.0,ICT Specialist,"Some really good people
Work can be very interesting",Management is on a power trip and is so out of touch with what staff actually want and need.
14,,"Good culture, Fair pay",2022-03-16,4.0,Product Manager,"Quite communicative on issues affecting employees, focus on diversity and inclusion, real commitment to providing exceptional service to clients",None that have shown themselves...yet
15,,Very good place for work life balance,2022-03-16,5.0,Associate Director,"Work culture is very good 
Environment
Technologies 
Good usage of developer Tools
Work life balance is key","For same skill set and experience , depns on hr our package will be decided."
16,,Awesome place to work,2022-03-15,5.0,Lead Scrum Master,Following Standards and work ethics. Excellent teams and collaboration within teams in multiple countries.,Work from home - you tend to work a lot and kind of adds stress.
17,,Great company,2022-03-15,5.0,Lead Applications Engineer,They are very technology oriented company.,Too much work for too little salary
18,,Great company,2022-03-15,5.0,Anonymous Employee,"High salary and incentives, people are friendly and has nice culture.",Workload is still managable and bearable
