,company,headline,date,overall_rating,author_position,pros,cons
0,,"Great Pay, Long Hours",2022-04-16,5.0,Summer Intern,"Pay, Networking Opportunities, DIY Internship Experience","Long hours at times, Every interns experience is different"
1,,Valuable experience,2022-04-15,4.0,PROJECT DELIVERY SENIOR ANALYST,Best people in the game,Work life balance is horrible for sure
2,,Lot of learning,2022-04-15,5.0,Accountant,I learn a lot of new things,work life balance sometimes hard
3,,Goldman Sachs is a good company to work,2022-04-15,5.0,,company has good working environment,no early conversation so less growth
4,,Good place for Engineers; other roles may not be in the scheme of things,2022-04-15,3.0,Product Manager,"1. Generally excellent peers/ Engineers
2. Interesting problems
3. Respectful and generally consensus driven within a peer group
4. Decent pay - when you include bonus
5. May be useful to have Goldman Sachs in your resume; as the hiring process is thorough","1. Distributed teams from West coast of US to Australia means you work long hours - that is manageable, but with no laptops and emphasis on working from office - it becomes tiring. 
2. Lack of autonomy; no decision can be taken locally in practice, leads to long calls for budgets, hiring, policies, work decisions and everything. Can get suffocating.
3. Work tends to become more project management than product management.
4. Heavy Engineering centric culture is good.. but Product Managers have little scope for a sustained career path and will face stunted learning due to constraints in the role (refer below)
5. Unlike smaller companies, access issues will prevent Product managers to be close to code or UX etc... so on the job learning gets stunted. Difficult to flow on the job... and when prolonged may hurt your ability to move (remember bonus can be 0 if you don't add value)"
5,,good,2022-04-14,5.0,Associate,"good exposure , great learning",work life  balance is low
6,,Great place to learn,2022-04-14,4.0,Credit Risk Analyst,"- Knowledgeable colleagues
- Exposure to deals/trades at the highest level","- Overworked
- Underpaid
- Significant attrition leads to significant levels of work without adjustments to pay."
7,,Challenging,2022-04-14,3.0,Customer Service Representative,There is always overtime available,Micromanaging can be a bit challenging for independent workers
8,,"If you are not a white male or female, you probably don't want to work here",2022-04-14,3.0,IB Analyst,"- the work externally is impactful and you learn a lot
- Also the salary and bonuses are nice","- Your lifestyle will be unsustainable. Sleep will never happen
- It is a place made for privileged people and if you are not from privilege or do not appreciate nepotism couched as meritocracy you will hate it"
9,,G,2022-04-13,5.0,Acoustic Engineer,Good company values. Helps out,Not employed engineer in school
10,,Salary,2022-04-13,4.0,IB Analyst,"Good Pay, Nice people, prestige","long hours, tough culture, lots of work"
11,,Life at GS,2022-04-13,5.0,Vice President,Learning opportunities and internal mobility options,"Consensus based culture , so would require a lot of networking skills to excel"
12,,Amazing work culture,2022-04-13,5.0,Analyst,"Good salary, perks and colleagues","Long working hours, slow management decisions"
13,,Work hard,2022-04-13,4.0,Vice President,"Lots to learn, working with many smart people, good comp.","Long hours, stressful, not much work-life balance"
14,,Positive,2022-04-12,4.0,Banking,Great mentorship and people. Glad I joined,I don't work here and this is made up
15,,Financial analyst,2022-04-12,5.0,Analsyte financier,Very good compensation and bonuses,"Long hours, stressful, and tiring"
16,,Operations,2022-04-12,3.0,Vice President,Good investment technology firm with a decent tech stack.,Very much regulated by banking and sec rules
17,,.,2022-04-12,5.0,Anonymous Employee,It's a good place to work,Longs working hours can be an issue sometimes
18,,Benefits this year got really good,2022-04-12,5.0,Analyst,Free Food pretty much all day,Less WFH allowed days and vaccine requirements
19,,Great company to gain valuable experience,2022-04-12,4.0,Associate,"skies the the limit for career development. you will be surrounded by talented individuals/peers that you can lean on and learn from. consistently challenged and pushed to be better. No work life balance. On call 24/7, even on PTO","long hours and annual promotions get old. the expectation is you are already working in the capacity of the ""promotion"" but no pay raise or title change until the official annual exercise."
20,,Good,2022-04-12,4.0,Senior Informatica Developer,Good place to work for,Commute was far from ft worth
21,,nice,2022-04-12,4.0,Analyst,"salary, interesting work, varied environment",no work life balance in early years
22,,Driven culture,2022-04-11,4.0,Associate,"Intelligent coworkers
Good benefits
International work environment",Not many chances for mobility within firm
23,,A,2022-04-11,2.0,Analyst,"Largely competitive work enviornment, paid continuing education.","Favoritism, unqualified promotions, low mobility."
24,,Still undecided...,2022-04-11,4.0,Analyst,"Professional people all around, fairly clear career path, nice bonuses, attractive office space.","Too intrusive company culture, horrible tech infrastructure, miserable benefits"
25,,"Highly motivated and smart people, bad tech",2022-04-11,4.0,Anonymous Employee,"Amazingly commercial people, bright minds. Great pay and benefits.","Bad tech, bad ops processes."
26,,Amazing people,2022-04-11,4.0,Executive Director,"Amazing people, good set of challenges and commensurate rewards..",Benefits offered to the employees can be better.
27,,Large platform for young people,2022-04-11,4.0,Risk Analyst,Steep learning curve; a lot of resources;,Workload heavy; middle office; a lot of competition; some peer is not very strong
28,,great,2022-04-11,5.0,Chief Concierge,great company that ensure team success,need to have a different background leader
29,,Treats employees like hourly paid labour,2022-04-10,1.0,Investment Banking Analyst,"Brand name
Good talent in FEW teams","- Backend role with work outsourced by bankers in other offices
- Less than mediocre talent in most IBD team
- Horrible WLB and ugly team dynamics
- Zero Flexibility : They feel like they own you and can ask you to work for any length of hours"
30,,Great company for those looking for higher upside,2022-04-10,4.0,Vice President,The compensation at Goldman Sachs is bonus driven. This means you have a higher upside potential if you are performing well. On the flip side you might get screwed if you don't perform.,There is a fair bit of politics involved generally and a lot rests in the manager's hands.
31,,Overall work at Goldman Sachs,2022-04-10,4.0,Analyst,Good and talented co workers,Long working hours and less benefits
32,,Good place to work,2022-04-10,5.0,Goldman Sachs Technology Analyst,Your career prospects are determined by the team you are in. It is important to be in the front office if you wish to move up in the company.,It's a very big company. Moving up in the company takes a very long time.
33,,Terrible work life balance,2022-04-10,1.0,Anonymous Employee,you work with smart people,work life balance non existent
34,,Experience,2022-04-10,5.0,Digital Finance Consultant,Friendly working environment and manage is really lovely,Can be repetitive on the phone
35,,Cares for employee,2022-04-10,5.0,Product Management,"Working envt ,Pay ,Designation and Care for employee",Switching is difficult especially if you stay long
36,,IB Job,2022-04-09,5.0,Investment Banking Analyst,Pay/salary is good and exit opps as well,Work life balance is bad
37,,Decent environment,2022-04-09,5.0,Anonymous Employee,Competitive yet very collaborative environment,Expectation sky high while compensation might not be
38,,Great place to begin you career,2022-04-09,5.0,Senior Analyst,The Benefits are amazingly great.,Do not like the Culture.
39,,Good place to work,2022-04-09,4.0,Vice President,"-Goal driven
-Smart people
-great learning opportunities","-Engineering not viewed at par with bankers
-Outdated perspective on workplace environment standards
-skewed work life balance… people pushed hard"
