,company,headline,date,overall_rating,author_position,pros,cons
0,,Huntington Lives its Values,2022-04-14,4.0,Anonymous Employee,Generally a very good culture. Colleagues respect each other across levels. The Bank is very committed to the communities in which it operates and the leadership does a good job of the living the values they preach.,"Compensation is average, at best. They can do better at helping colleagues develop their own careers."
1,,Great Compensation,2022-04-14,4.0,Senior Accounting Manager,Compensation and benefits are good,"Salaried employees eat, sleep, and breath their job."
2,,A great company culture,2022-04-14,5.0,Anonymous Employee,Great company that stimulates growth professionally and financially!!,None I love it here
3,,Wonderful culture,2022-04-13,5.0,Teller,"The whole organization wants you to grow, my team is very supportive of eachother","Customers, customers, and well my banker team likes to have their doors close so sales is quite hard to achieve"
4,,Former employee,2022-04-13,4.0,Reporting Analyst,Good company culture and community involvement. Great colleagues.,Limited opportunity for professional growth within reporting team
5,,Pros and Cons of HNB Loan Officer Position,2022-04-10,4.0,Mortgage Loan Officer,"Flexible schedule, brand name recognition, extensive local branch network, diverse set of Mortgage options","Doesn't pay as well as competitors, income dependent on which branches you are assigned, long processing times, lack of accountability in operations, employee retention on operations"
6,,Good Job for Students,2022-04-10,5.0,Customer Service Representative,Good pay and benefits for college students,Not too flexible with school but adjustments can be made
7,,Short term employer,2022-04-08,2.0,CSA,Great for New agents starting,No incentive for experience agents.
8,,Huntington bank associate,2022-04-07,4.0,Associate,Great benefits and good coworkers,Lower pay not great support from managers
9,,Amazing company,2022-04-05,5.0,Assistant Branch Manager,Huntington always cares about people,I have not seen any downsides.
10,,Not good,2022-04-05,1.0,Lead Teller,Vacation time four weeks day of hire,Low pay. Not enough break
11,,Huntington,2022-04-05,2.0,Branch Manager,Good pay and bank hours,Poor management and not supportive
12,,Good opportunity to grow,2022-04-04,4.0,Anonymous Employee,Great opportunity to grow into new positions. Lots of training and coaching if you need help.,Short staffed. Sometimes having to work 6 day weeks. Some days are shortened though
13,,Excellent opportunities,2022-04-03,4.0,Anonymous Employee,"Salary, team, opportunities for advancement","Long hours, overly political environment"
14,,Good atmosphere,2022-04-02,3.0,Customer Experience Banker,Good atmosphere with both colleagues and customers,Work day passes slowly as it isn’t very busy
15,,Portfolio Management Analyst,2022-03-31,4.0,Anonymous Employee,Very good workplace environment. Team is very inclusive.,The compensation is little bit lower than other banks
16,,Start here end up somewhere else,2022-03-31,1.0,Anonymous Employee,Great starter back to give you leverage to move to a competitive bank for more money.,There’s no structure at all
17,,Phone calls with Business Customers,2022-03-30,3.0,Business Banker,Coworkers were amazing and great to work along,"* 30 minutes lunch 
* Work schedule
* Bidding to take time off was absurd because I want to take a specific day or days off and I have to make sure no one else is out that day before I could take the day off
* Too much learning and not enough training"
18,,Sales specialist,2022-03-30,3.0,Insurance Sales Agent,Flexible hours and a decent workplace,A lot of cold calling and bad referrals
19,,Great place to work,2022-03-29,5.0,Relationship Banker,"Amazing management
Awesome support from colleagues
Great benefits and salary","Not Huntington specific, but I always was made to feel like the ""bad guy"" when a customer got declined for a loan. A banker has no say in if the loan is approved or not, we just process the information to be sent to the underwriters.

I wish more companies would ""grow with the times."" The mantra that tattoos are ""bad"" is old and outdated. Same with hair choices. Let your employees express themselves! Professionalism is NOT defined by tattoos, piercings, hair color, etc."
20,,Poor management,2022-03-24,3.0,AML Specialist,"Flexible, remote available, simple daily tasks","Poor management, no job procedures"
21,,Great place,2022-03-24,5.0,Mortgage Loan Officer,Culture. Flexibility. Health benefits. Pay,Workload at times can be a bit much but I still love it.
