,company,headline,date,overall_rating,author_position,pros,cons
0,,Invesco,2022-04-13,4.0,Marketing,Colleagues are nice - easy to get on with,"None that I could think of - maybe the typical 'male, stale, and pale'"
1,,Great People,2022-04-13,5.0,Anonymous Employee,The culture is great and the people there are a small family.,There was not much room for creativity.
2,,Good option for freshers,2022-04-12,4.0,Data Management Administrator,You have lot to learn in the organisation there are different departments which work on different set of activities,Work life balance is difficult and night shift is little hectic
3,,Good growth opportunities,2022-04-11,5.0,Senior Product Strategy Manager,Challenging work offering career growth and learning,High pressure and can be stressful
4,,Good,2022-04-10,5.0,CA Representative,"Work culture is good!
Good team","Work form home hydride, within city limits"
5,,Negative Experience and Poor Leadership,2022-04-09,1.0,Marketing Director,Invesco moved into new offices in 2019.,"Over the past few years, the marketing team has gone through substantial changes and doesn't have a positive culture.  Unfortunately they don't treat minorities well and there is no room for growth.  On several occasions, minorities complained about their experiences and there was no action by leadership.  The organization and team talk about diversity but there is no plan in place to achieve their goal of improving diversity.  Also one of the leaders, was identified in lawsuit.  To learn about it, type in Invesco marketing lawsuit into Google.

There is close knit group of corporate communication and marketing leaders who do not value their employees.  

There is high turnover and the marketing leadership team only looks for people who enforce their ideas.  

If you are planning to apply, do your homework by reading other reviews.  Also take the time on LinkedIn to research the marketing team.   You will notice how posts don't talk about the culture but instead only take about products."
6,,Good,2022-04-09,5.0,Team Leader,Very good organization to work with,None none none none none
7,,Good Company but very less pay,2022-04-08,3.0,Client Relations Representative,Good work environment. Management is good,Very less pay for the amount of job done
8,,Great place to be,2022-04-07,5.0,Advanced Analyst,All things are really good,None just filling these five words out
9,,"Great company, lots of flexibility",2022-04-07,5.0,Business Analyst,Work when you want and where. Not strict on in the office or not at least for my role,There have been a few cycles of layoffs
10,,It’s customer service,2022-04-06,5.0,Client Service Representative,"Remote
Salary pay starting at 42000","Shift bids every quarter
Demands COVID vaccine"
11,,"Horrible Clients, Good Coworkers.",2022-04-06,3.0,Client Services Representative,"Invesco isn't a horrible company to work for. Many of the management in Client Services seem to realize that working as a call center representative is a very mentally taxing and stressful position, so they make an effort to not make it worse. My direct supervisor, for example, made a point to not micro-manage us. The people you work with are all amazing, and a lot of them have been doing this a long time. They make themselves available for questions and there is also a mentor queue you can call when you are stuck on something. They also offer generous PTO (just don't think you'll be able to request off Jan-May as that is tax season).","This a financial institution, so when people are calling customer service, they're most likely having issues with their money and are therefore stressed out. Sometimes you have to deal with the most miserable, ridiculous people on Earth. It also doesn't help that some company policies are outdated and convoluted which seem to do nothing except make things more difficult for everyone involved. It's also annoying having to worry about your metrics and time management. It can be a very stressful job. Upper management also seems dead set on making everyone transition back to the office, which is contrary to what most people want."
12,,working with Invesco,2022-04-04,3.0,Anonymous Employee,lots of exposure in various business applications,salary and not employee oriented
13,,Amazing,2022-04-03,5.0,Client Service Representative,Great company to work best work environment,None amazing company to work with great atmosphere
