,company,headline,date,overall_rating,author_position,pros,cons
0,,Career deadend,2022-04-13,2.0,Senior Software Engineer,Great tools to do the job,Compensation is not good. There is no scope for career advancement. No diversity.
1,,Software Development,2022-04-12,4.0,Software Quality Assurance Engineer,"A good place to learn new skills, tech stacks and very nice culture",Not availableNot availableNot availableNot availableNot availableNot available
2,,Decent company for fresher,2022-04-11,3.0,AssociateSoftwareEngineer,"Good Food at office
Decent People","Slow paced 
Less salary
No remote in future"
3,,Good company to work for in later part of career,2022-04-08,4.0,Solution Integration Consultant I,"Good work culture, understanding management","Slow learning curve, old tech stack"
4,,Great place,2022-04-08,4.0,Anonymous Employee,Interesting work and good culture,not many people in the office if you like working with people
5,,Good company - bad at taking care of staff,2022-04-08,2.0,Lead Consultant,"Variety of work is great, you'll travel and gain a lot of experience fast",Don't think for a second you're not expendable. Mass redundancy are common and experienced and therefore more expensive staff will go first
6,,Good place to transition from academic background,2022-04-06,4.0,Lead Data Scientist,Work life balance is good,Every-day work sometimes consist of chores
7,,One of the best company to work,2022-04-06,5.0,Anonymous Employee,"Employee friendly
Good n comfortable
Free Food 
Good comp
Professional","Nothing
Everything is good for a skilled employee"
8,,"Pretty awesome company to work with, takes care of its people.",2022-04-06,4.0,Presales Consultant,"Leading products and solution, Employee friendly and Sr. Management has some of the best people to take it forward.","Not very agile, internal processes are weak."
9,,Good company to work,2022-04-04,4.0,Anonymous Employee,"Work life balance, Fair compensation and perks, Good benefits, Cutting edge technology to work and complex problems to solve, Continuous flow of communication from the management to employees.",Too many changes in the management and frequent restructuring. Job Instability/Insecurity because of re-organization and restructuring.
10,,Do not join the analytic team,2022-03-31,1.0,Anonymous Employee,"Not much I can think of. Probably stability? Since you will be doing the same thing over and over, and because of the data they have, they can still be in business for many years.",No innovation. Opaque promotion qualifications. Toxic sycophant culture.
11,,Average,2022-03-30,3.0,Partner,Good benefits with the company,Poor management within the company
12,,Great people!,2022-03-30,5.0,Education Consultant,"Great, smart people
Challenging and engaging projects
Opportunities to learn new things","Frequent changes in direction that aren't always communicated well
Average benefits"
13,,Good Company,2022-03-30,4.0,Senior DevOps Engineer,Good technology stack. They use latest tech,Dont focus on employee retention
14,,Amazing Work Life Balance,2022-03-29,4.0,Software Engineer,"* Work life balance
*Healthy working environment
* Free meals
* Interactive webinars",Nothing as of now to say
15,,Good,2022-03-28,4.0,Software Engineer,It a nice place to work,Management need be better and more active.
