,company,headline,date,overall_rating,author_position,pros,cons
0,,Good company,2022-04-12,5.0,Software Engineer,People always striving to be the best,Can be quite head office-centric
1,,Great Place to Work,2022-04-11,5.0,IT Compliance Manager,Great culture and super smart people,No cons - love working here
2,,"Great Company, Shame About The Management",2022-04-10,4.0,Lead Software Engineer,"CME is a market leader in the derivative space, so the work seems to be abundant plus the company is working towards becoming a cloud native exchange which is great if your an engineer who's keen to learn.","Weekend deployments even for non live systems, it's quite moronic and taxing on engineering staff. Management have severely damaged the Belfast office with bad decisions over the last 2 years  including hire and promotion freezes when everyone else in Belfast was hiring. You will now find a handful of people managing vast sways of applications."
3,,Works on cutting edge technologies,2022-04-09,5.0,Lead Software Engineer,"Work-life-balance, compensation, flexibility, mobility, technology",Not that I know off.
4,,Great Company,2022-04-08,4.0,Senior Analyst,Great benefits and company culture,Not flexible in terms of
5,,Amazing company to work for!,2022-04-07,5.0,Anonymous Employee,"1. Benefits and compensation 
2. Work/life balance - they truly understand how important that really is
3. Management actually listens to your ideas and concerns - you are not ignored 
4. Your opinion matters 
5. Fun atmosphere","At this point I do not have any true cons, maybe just that in my field the bonus could be higher"
6,,Going downhill,2022-04-05,2.0,Risk Management,"Smart employees, plenty of exposure to senior management, can assume lots of responsibility early","Increases in responsibility will likely not be reflected in title or pay, pay lags industry peers, sizable influence of office politics, senior management seems detached from employee experience."
7,,Great work environment,2022-03-31,5.0,Analyst,Management wants you to succeed and are willing to invest in your growth as an individual. Great experience thus far.,None that I can think of.
8,,Important financial company.,2022-03-29,4.0,Product Manager,Great products and business model,The corporate environment is a bit challenging.
9,,Great Company with opportunities to grow,2022-03-26,4.0,Senior Director,This is a great company that invests in latest technology and provides lot of opportunity for growth.,Pay outside of technology division is not competitive compared to current market.
10,,Good work atmosphere,2022-03-21,4.0,Support Analyst,Ability to get time off or work from home if you need it. They're the largest of their type in the world so the tools and the technology is some of the best.,Changes (and even improvements) don't happen quickly because the client-base is quite large and diverse.
11,,Senior Software Engineer,2022-03-15,2.0,Senior Software Engineer,Good benefits for full time employees,they offer a low base pay
12,,"Pretty solid for wlb, ok pay",2022-03-14,4.0,Client Manager,"relaxed chill, good wlb, great colleagues","no career progression, low transparency"
13,,Large global company,2022-03-13,3.0,Anonymous Employee,"- Global company with opportunities to move abroad
- Wide range of projects","- Legacy systems
- Some business sectors can be quite complex"
14,,Stay away from this place,2022-03-12,1.0,Engineer,Can really think of any after 2020,"Never seen the whole employee base were nearly this pissed off by the management. For those fake reviews on this website, I am speechless"
15,,Great place to work for!,2022-03-10,4.0,Software Engineer,Lots of opportunities to learn from smart dedicated people.,Reduce dev work to more support work.
16,,Company culture,2022-03-07,3.0,Organizational Development,Treat individuals with respect from hiring through termination,Still need to improve global culture
17,,Very good company to work with,2022-03-06,5.0,Software Engineer,Very good salaries and bonuses.,Reduce development cost by moving operation to India
18,,Great Company,2022-03-06,5.0,"Director, Marketing","Exciting Work, a lot of money spent on different tools","US centric, difficult to make headway anywhere else"
19,,Good and Bad,2022-03-03,3.0,Lead QA Analyst,The pay/bonuses are good - as is the flex time. We also are currently able to go in the office 2 days a week and WFH 3 days a week. Most of the people I work with are great and good team players.,"The politics are very heavy here - worst I've seen in all my years working. Your political standing matters more than what you actually do. They also have too many workaholics, that expect the same of others. In my experience, workaholics are actually less productive."
20,,The BEST company I have worked with and probably ever will,2022-03-03,5.0,Tech Risk Analyst,"1. If you are part of GIS, trust me you will be valued.
2. They have the best culture.
3. You get to learn a lot of technologies in a very little spam of time. I learned 10 times more in just 9 months than what I learned in 3 years in my previous company.
4. Great perks. Goodies. Bonus.
5. Very inclusive culture.
6. Your work will be valued and you will be treated equally.
7. You will be doing quality work that's why you will never complain about WLB. They also provide the best WLB.
8. Everything is very well structured and systematic, quick process.
9. India HR is really helpful and prompt in replying which is very rare. The HR is always available to help you regarding any doubt, In how many companies can you say that?",I know some people spread negative reviews but trust me I have no negative thing to write. Only the best company!
21,,Great Learning Opportunities,2022-02-28,4.0,Product Manager,"- Pleasant smart people
- Interesting projects
- Lots to do and learn
- Transparent
- Excellent work life balance","- Pay doesn't come close to covering inflation since 2020
- Slow to promote and unclear promotional track
- Too many projects and lack of strategic comittment 
- Chicago-centric"
22,,focus on workplace culture,2022-02-21,2.0,Various Positions,"A few years under a fair and transparent manager provided a supportive work environment with more promising career opportunities - a nod to the individual department/team(s) setting that tone. Some good spots must remain but do your due diligence. Various re-orgs and roles revealed a very different experience in other areas.
- Opportunity to work on large and complex business projects
- Competitive pay and benefits for financial services","Inconsistent and disappointing workplace culture - unfortunately depends too much on where you are who you work for. 
-Good old boy network and cliquey; there is much room for improvement in diversity, inclusion, creating a culture of respect for all colleagues. 
-Hierarchical structure and ""who you know"" culture keeps talent buried in the org and erodes trust.
-HR continues to push moving laterally vs. up - promotions can take years or never happen for some"
23,,Good culture,2022-02-18,5.0,Banking and Collateral Analyst,Great culture to work for.,Less room for growth than others.
24,,some mangaers are really micro managing and very judgemental,2022-02-18,1.0,Software Engineer,company reputation is very good,some managers are realy bad and very judgemental
