,company,headline,date,overall_rating,author_position,pros,cons
0,,Work as a CDD Specialist at Standard Chartered Bank,2022-04-14,3.0,Cdd Specialist,great exposure getting into bank field,Not excellent leadership and management style
1,,Scb gbs KL,2022-04-13,4.0,Senior Manager,Great support system to enrich your career,Legacy processes need to be done with
2,,Great work culture,2022-04-13,5.0,Senior Financial Analyst,great work culture and focus on work life balance,"no cons, it is an excellent place to work"
3,,Attractive commission scheme and benefits,2022-04-13,5.0,Branch Sales and Service Manager,"Good commission 
Employees’s benefits like flexi and annual leaves",No work life balance. Depends on the branch you’re in.
4,,Fake it till you make it,2022-04-13,3.0,Tracker,"Easy money if you have unlimited access to the Venture Capital money pot
HR no longer has limits for max % of increment. Everything lies in the hands of the line manager and the Budget.
So if we fake it enough, and communicate well, even a tech job with no tech knowledge gives you a promotion and big increments to the next grade. It helps if you’re female
If your boss favours you enough, they’ll be nice enough to reward you based on team effort (on the coat tails of the rest of the  teammates work) Even if you have just done just enough.
Nice remote work from different locations at co working allows me to run errands when I’m not busy
have a godfather and you’re all set for a bright future.","The chief person overall isn’t tech savvy enough to know he’s being promised big outcomes from startups which have yet to prove profitable. 

They lied abt why much increments barely given at Group level when it was freely given abundantly at ventures. Every recruiter knows this.

Zero increments in some India where more jobs than workers meant staff will resign. We’ve lost a lot of good talent

The pursuit of digitalisation and huge payouts has normalised underhanded practices such as harassment of approvers via personal mobile, WhatsApp late nights and 7am, harassment  by intimidation, backhanded remarks, name dropping of ceo as if they’re exempt from the code of conduct. 

Some ventures just want to get things done, so this means they are ruthless. You can be unwell and yet they will harass you.  If you skip meals and sleep to do them the favour, they’ll come back again to expect the same a few more times. Money is everything which means they’ll throw you under the bus anytime it profits them. Whatever religiousness, principles, empathy anyone has, all goes down the drain.

They dare do this because their founder has strings with the Chief C level person, so they have the confidence they will never get implicated 

Use and dispose culture."
5,,Good offer,2022-04-13,4.0,Anonymous Employee,better offer than other bank,high workload need to deal with deadline
6,,Good place,2022-04-13,4.0,Anonymous Employee,Work and life balance company,Promotion is not that easy
7,,company,2022-04-13,3.0,Senior Analyst,"good , best , satisfy , peace , cool","work life , busy schedule , more login ,"
8,,Salary,2022-04-13,4.0,Project Manager,"Best in industry , Learning, Flexible,High tech technology, Latest updates","Poor management
Fixed hike 
Leave policy"
9,,Ms,2022-04-13,5.0,Assistant Manager,"Good environment, benefits on dental, optical",No benefits on housing loan
10,,Good for new graduates,2022-04-13,4.0,Client Services Manager,Good place for new graduates,salary increase below market level even they promoted you several times
11,,Supportive work environment,2022-04-12,5.0,Associate Manager,Great benefits Competitive salary and Supportive peers,Lack of work life balance
12,,Purpose driven company,2022-04-12,4.0,Managing Director,"Great chairman and CEO
Great culture and purpose","Terrible middle management
Few opportunities for growth and development"
