,company,headline,date,overall_rating,author_position,pros,cons
0,NVIDIA,Beyond Amazing,2021-05-07,5.0,Software Architect,"Jensen, our President/CEO is very intelligent, driven, articulate, encouraging, warm, and approachable. What you see on stage is the same person you bump into in the halls or overhear at the bar. Yes, we have a really nice bar in our building.

NVIDIA's success and amazing culture clearly comes from the top. During Covid, he has firmly repeated this message: ""Put family first!"" During the holidays, we don't have a big expensive company dinner, we volunteer or donate to our local communities.

The work is challenging and meaningful. Compensation and benefits are great. I love my coworkers. I've been here almost five years. It's real and I still can't believe how lucky I am.","NVIDIA innovates at a crazy pace. There is more work to do than time to do it. But everyone around you is working super hard. And doing what you love, with people you care about, for a president that seems genuinely to be one of the nicest human beings I've ever met makes me want to work extra hard, too. So the biggest negative is really self-inflicted."
1,NVIDIA,2 year review,2022-03-29,5.0,Software Engineer (Swe II),Great mentorship from co workers,Sometimes need to navigate politics
2,NVIDIA,Great company culture,2022-03-27,5.0,DFT Engineer,Employee centric culture all round.,"I haven’t worked here long enough to notice anything substantial, will update in the future."
3,NVIDIA,Great CEO makes a Great company,2022-03-21,5.0,Systems Validation Engineer,"Great people make a great team and 100% of the trust.
Not only make the job done but perfect.",employee discount only 10% off for some products.
4,NVIDIA,A Company that Provides Support and Encourages Learning,2021-09-21,5.0,Senior Software Engineer,"NVIDIA plays for keeps. They provide resources to help support employees in many different ways: sessions on well-being, Employee Resource Groups, generous benefits. During COVID, I've been able to have flexibility in my work schedule.

Equally important, they provide resources and tools to help you acquire new skills. There are many opportunities to learn internally (with Tech Talks) or externally (linkedIn Learning, udemy, and Stanford (if you're accepted)).

NVIDIA also provides opportunities to give back to the community. Employees can volunteer during work hours to update maps or build STEM kits to send to under-represented minorities. 

The company culture is important here - it's not just buzz words to make everyone feel good. They expect intellectual honesty, teamwork, and want folks to speak up and speak out.","It's been a little tough joining a new team when everything is virtual. That said, I've taken advantage of opportunities to get involved with a few Employee Resource Groups to start building connections with folks outside of my team.

The other con is that NVIDIA still has some work to do to improve diversity. It's clear that they are taking steps to improve it, but I hope it continues to receive attention."
5,NVIDIA,Fantastic job at an innovative fast paced company,2022-01-12,5.0,Account Manager,"Sales compensation plan is the best I have seen in the industry. It incents collaboration, long term growth and customer focus. 
Nvidia pays well with the full package of cash compensation and stock awards. The ESPP is the best I have seen, truly outstanding. 
The leadership at NVIDIA is top notch and they genuinely care about their employees. During COVID we had constant communication from our CEO, I feel supported and have job security. I can see myself working here for the rest of my career.",NVIDIA could do a better job helping employees understand how to get promoted by creating clear documentation of what is expected at each level.
6,NVIDIA,Great,2022-03-10,5.0,Developer Marketing Manager,"Visionary leader, inspiring culture, wouldn't want to work anywhere else.",You will work hard. That's a pro not a con for people like me though :)
7,NVIDIA,Great engineering culture,2022-03-12,5.0,Senior ASIC Design Engineer,"Open and inclusive engineering culture 
Great human beings
CEO genuinely cares for employees 
Top of the line compensation",None that I can think of
8,NVIDIA,Great company with great benefits,2022-03-08,5.0,Senior Engineering Manager,Very open culture; good pay and benefits; company is very well positioned.,can be very political; there is not much focus on career growth
9,NVIDIA,great company,2022-03-08,5.0,Senior IT Engineer,"great people, amazing tech, bright future","none, really a great place to work for"
