,company,headline,date,overall_rating,author_position,pros,cons
0,Silicon Valley Bank,Great Culture,2022-03-24,5.0,Senior Financial Analyst,"Very understanding of personal time
Great Culture",Career growth is a bit limited
1,Silicon Valley Bank,Overall Great,2022-03-18,5.0,Anonymous Employee,SVB is consistently focused on hiring great people and maintaining a great culture.,Fast pace of growth poses challenges to some legacy technology.
2,Silicon Valley Bank,Great company with values and principles!,2022-04-01,4.0,Senior Software Engineer,Good pay and employees are encouraged to upskill.,Rapidly changing goals as the company is transforming digitally.
3,Silicon Valley Bank,Good design culture,2022-03-30,4.0,Lead Product Designer,"Good design team culture. You get to work with cross-functional teams including researchers, content strategists, service designers, product managers, engineers.","But the organization's UX maturity level is overall low. If you are up for the challenge and to make a change here, there is definitely the opportunity to make an impact."
4,Silicon Valley Bank,Great benefits,2022-03-30,3.0,Anonymous Employee,Co-workers are great and really helpful,Changes in senior management and reporting structure
5,Silicon Valley Bank,SVB's Design Culture is second to none,2022-03-15,5.0,Senior User Experience/UI Designer,"Working at SVB has been a wonderful experience, granted with a few growing pains along the way which is normal for a fintech company its size going through the transformation it has. The team fosters open communication, diversity, inclusivity, transparency, and using empathy for their team members and clients they design for. 
Being remote first also has its obvious advantages and disadvantages these days, but the leadership team manages to bring people close and build relationships through fun virtual team building workshops and non forced fun time to connect with each other that continues to strengthen the culture there.",The IT support could use improvement but again a normal part of the process of a company growing fast.
6,Silicon Valley Bank,Great company culture,2022-03-15,5.0,IT Project Manager,The company really cares for employees,I have not experienced any cons
7,Silicon Valley Bank,Software Engineer 1 - Global Services,2022-03-15,5.0,Software Engineer,Amazing group of people and culture,- - - - -
8,Silicon Valley Bank,Great environment,2022-03-20,4.0,Associate Development Program,"Great environment, support, benefits, compensation.","Work life balance, lack of support, lack of training"
9,Silicon Valley Bank,Best place to work,2022-03-01,5.0,Relationship Banker,Great coworkers and good management.,"Outdated banking systems, which makes job challenging."
10,Silicon Valley Bank,Decent Company,2022-03-19,3.0,Compliance Analyst,"Benefits, pay, work life balance",Often political at the management level
11,Silicon Valley Bank,Great place of work,2022-03-03,5.0,Senior Analyst,"Culture, people, clients. Growht has been great the past 10 years.","Salary is lower than other firms, and promotions are adhoc"
12,Silicon Valley Bank,I understand why people love working here now,2022-03-11,4.0,Product Manager,Great culture - Everyone that has worked at SVB for a while are very friendly,"Some of the new hires from other traditional banks bring their own toxic culture to SVB - micromanagement, unnecessary stress, knowing how to delegate work to others but does not know how to do any of the work. 

Some senior product managers are not technically and technologically proficient. Spends a lot of time in meetings chatting about nonwork-related things."
13,Silicon Valley Bank,Finally a place to call home!,2022-02-25,5.0,Recruiter,"Mission Rich Culture
Amazing People
Phenomenal Benefits
Pay for Performance",We're growing so fast that there is always so much to do!
14,Silicon Valley Bank,Great Culture,2022-02-25,5.0,Senior Product Manager,Great Salary and bonus. Strong and healthy culture oriented to have a work/life healthy balance.,"Growing pains (i.e. silos, slow innovation/implementation/delivery, career development is said to be important, but at the end of the day, is really up to your direct manager)"
15,Silicon Valley Bank,Good place to Work,2022-02-22,5.0,Solutions Architect,"Good place to Work, Remote job, good benefits etc",Remote job/ no personal interaction
16,Silicon Valley Bank,Great People & Lots of Change,2022-03-01,4.0,Risk Manager,The best aspect of working for SVB is the people. Great people makes all the difference and SVB has tons of smart hardworking and kind people.,Lots of change. As SVB has become a Large Financial Institution it is undergoing significant change which means confusion around roles and responsibilities and different unsettled opinions about how to do things.
17,Silicon Valley Bank,Good company to work,2022-03-03,4.0,Anonymous Employee,"Work life balance 
Remote options",No real career development pathway
18,Silicon Valley Bank,Great company,2022-03-03,4.0,Senior Business Operations Analyst,great place to work and really cares about employees,low pay compared to other companies
19,Silicon Valley Bank,Excellent Employer,2022-02-10,5.0,Credit Officer,"- strong culture
- high growth
- innovation economy focused",- growth poses a challenge to infrastructure keeping pace
20,Silicon Valley Bank,Amazing culture and Leadership,2022-02-04,5.0,"Senior Manager, Talent Acquisition","SVB stays true to their core values and it is embedded into their company culture. The leadership team is empathetic, patient, brilliant and genuine. It's so nice to be working with professionals that treat you like a human first. It's such a warm environment that truly cares about the people working there. Competitive compensation and bonuses, amazing benefits and unlimited PTO",Can't think of any cons.
21,Silicon Valley Bank,Great Rotational Program,2022-02-06,5.0,Associate,"Begin your career surrounded by high character, intelligent peers.",None. The best in venture lending.
22,Silicon Valley Bank,Startup Banking,2022-02-14,4.0,Associate,"Great benefits, great work life balance, fair pay and no work on the weekends.",Company is growing incredibly fast and it feels like some employees are being left behind while others are getting ahead. The employees that are getting ahead are either legacy employees or employees that mirror the cultural ideology at the bank. Performance reviews are barely discussed in detail.
23,Silicon Valley Bank,Good company but over worked,2022-02-13,3.0,Client Service Advisor,"Great benefits, the company has good potential",No work life balance no development of employees
24,Silicon Valley Bank,Great people,2022-01-29,5.0,Director,"Excellent culture, low ego people, very relationship focused",Fast growth & all of the organizational challenges that come with that
25,Silicon Valley Bank,Great Company,2022-01-26,5.0,Anonymous Employee,"Great benefits, fast past and growing",Continued need to build on technology
26,Silicon Valley Bank,Great,2022-01-24,5.0,Anonymous Employee,Work life balance is great.,Great place to work. Awesome
27,Silicon Valley Bank,Excellent Employer,2022-01-25,5.0,Administrative Assistant III,SVB actually walks the talk. They take care of their employees.,Internal shuffling of departments happens too often. Internal joke is that your group will report to a new area at least once a year.
28,Silicon Valley Bank,SVB Review,2022-02-08,4.0,Credit Associate,"Good culture, interesting clients, good development program",Pay is not as competitive
29,Silicon Valley Bank,Good work environment,2022-02-06,3.0,Intern,Nice culture so everyone helps in achivj g goals,Fast growth so have to keep up with responsibilities
30,Silicon Valley Bank,Associate,2022-01-21,5.0,Associate,SVB has a great culture and amazing people.,Not as big of a name in Boston.
31,Silicon Valley Bank,Great Culture,2022-01-21,5.0,Investment Analyst,A departure from the traditional stuffy banks,Can be slightly disorganized given exponential growth but it’s not too much of a hinderance
32,Silicon Valley Bank,good,2022-01-21,5.0,Administrative Assistant,"good, productive, fair and fun",no complaints on my end
33,Silicon Valley Bank,Awesome Company,2022-01-18,5.0,Associate,"Very interesting clients
Very structures program out of undergrad
Awesome and welcoming culture",None that come to mind
