,company,headline,date,overall_rating,author_position,pros,cons
0,Twilio,Would love to boomerang; pay OK,2022-03-30,5.0,Business Analyst,"Great people, great culture - you can ping anyone and they are super helpful and friendly.","Not enough pay; below market and it was a mess at the time to try to advance despite getting exceptional on internal ratings regularly. Politics in middle management, affects everyone. High attrition in leadership."
1,Twilio,A great company that still has amazing growth,2022-03-10,5.0,GTM Team,"Strong, diverse culture that expects employees to act independently and empowers them to make their own decisions. Not a top-down hierarchy at all. A great product that developers truly love and respect. Visionary leadership and a very strong brand in the industry.","-Constant growth makes it hard to keep up with new teams and team members, especially in the Covid era. There has been some attrition but for the most part these are long-time employees achieving their full equity packages and moving on on great terms with the company, and often at companies within the Twilio or API economy.

-Clearer information on promotions, expectation in the company is that promotion is unlikely except for a very select few, and most open management/more senior roles are usually filled with external candidates."
2,Twilio,The Best Onboarding Experience Ever!,2022-01-19,5.0,Senior Product Designer,"Twilio has the best onboarding/brand experience internally. They offer tons of useful company tutorials, remote resources, and apps that new hires can learn and take time to fully onboard for a month as well as attending company virtual events which are very inspiring. The Company Kick Off sessions are amazing and Jeff, the CEO has a huge amount of energy, positive, and inclusive attitude.

The company has been growing exponentially over the couple of years, and also taking off great missions like becoming an anti-racist company by hiring a Chief Diversity Officer and encourage everyone to truly embrace and promote the culture of diversity and inclusion. Also, the company tries to make a real social impact by organizing employee donation/charity support programs. I'm proud to be a Twilion! Truly a developer centric culture. They know their customers, users, and employees. I'd recommend Twilio to any of my developer friends.","Not cons, but It's a bit hard to know what other teams are doing due to so many different teams, segmented businesses, and remote teams in many different global regions as the company expands through acquisitions and business growth. Like this year's Twilio kick-off slogan ""Come together!"", I'm looking forward to learn other businesses within Twilio and how other teams work.

Compared to the scale and impact of Twilio, the brand recognition and understanding of what Twilio does to common public is smaller than its business size as of right now, but I love they have been focusing on improving the quality of products and scaling the business first."
3,Twilio,Career side track,2022-03-02,3.0,Customer Success Manager (CSM),"Generally great people to work with, a very strong inclusive culture. Some good benefits but falling behind top tier employers fast with regressive policies like limited time working remotely in another country.",Frenetic work pace especially on operations side. Lots of broken inefficient processes where bodies are used to bridge the gap leading to constant burn out. Comp is about 75% of market norms with miserly yearly increases even with promotions that are mostly based on 'visibility' - has alot of fake it till you make it. eTeam has yet to effectively address persistent concerns about inflation and currently gives it mostly lip service while giving more attention to niche concerns like DEI than broader employee issues. Work life balance is a slogan that gets lot of airtime but zero effective change due to constant under resourcing and poor resouece management overall stemming from cost controls.
4,Twilio,Trouble Ahead :-/,2022-01-27,3.0,Anonymous Employee,"- Twilio has an amazing product, track record, and ethos. I do feel confident in its long run vision, but there are a lot of short to medium term concerns below.
- Many of the leaders that we’ve promoted up the ranks over the years are amazing role models.
- People are collaborative and super helpful.
- Great progress towards doing good with ERGs, opportunities to volunteer, anti-racist frameworks.","Terrifying retention issues and seemingly no attempt from the company to address these: 
- Folks from acquisitions are leaving Segment and Sendgrid at all levels, making merging technologies and processes extra difficult. 
- Long-tenured Twilions will create a massive exodus in the next few months because their stock options are running dry and they are not considered valuable by HR. We will lose incredible talent, knowledge, and fabric of culture as a result. 
- Rough work-life balance. I’ve been working here 5+ years and never had the option of a sabbatical. Burnout is inevitable. 
- We’re being asked to work cross-team without proper frameworks for it. 
- The new Twilio Magic with its forced optimism feels toxic. I miss our old values."
5,Twilio,"Lots of Politics, No Direction",2022-03-24,1.0,Anonymous Employee,Great at attracting some really amazing people to work with. You will meet a lot of very smart people.,"Twilio is a company with a lot of great potential, but as soon as you get in the door you realize that they have hired a lot of R&D leaders who are more interested in ""empire building"" rather than actually ensuring that Twilio is a successful company. As a result, there is a LOT of politics and a lot of turnover as smart people don't want to deal with this nonsense. Most (if not all departments) have been expressing that they don't have the software & tools to do their job for years now. However, instead of making those investments, Twilio spends those resources hiring more senior management, many of whom are so redundant that it just creates more infighting for all the ""empire building""."
6,Twilio,Lack of Leadership,2022-03-08,3.0,Leadership,"CEO has the right intention and leads with empathy. The company has the right vision for a communications company, but just needs to execute on it.","In the last 6 months, the company has lost a handful of strong C-level executives and VPs. Attrition is bad. For the leadership still there, many don't seem to know what they're doing. It's smoke and mirrors. I've seen leaders go on leave and have their jobs replaced by others after coming back. Some people who are put in leadership roles do not even know the functions of their own team. They hire some strong new leaders, but they end up leaving because of the toxic culture."
7,Twilio,Good company with growing pains,2022-03-30,4.0,Growth Account Executive,"Great culture and benefits, everyone willing to help each other, industry leading product, easy sell",Company has doubled in size since I started which has caused some growing pains which is normal. There is some disconnect in communication with leadership and employees making a lot of people frustrated.
8,Twilio,"Great Benefits, Some Process Issues",2022-03-29,4.0,Anonymous Employee,"Twilio is great about taking care of their people. Time off, salary/stock and health benefits are all great. 

Career mobility can happen relatively quickly in most departments. 

Empathetic managers at the front line and middle levels.","There have been some growing pains as the company expanded exponentially over the past couple years - some processes and tooling have not scaled efficiently. Progress is slow but steady and headed in the right direction.

Some senior leaders manage top down instead of taking input from ICs who have valuable insight."
9,Twilio,Twilio is a great company,2022-03-28,5.0,Inside Sales Representative,"Amazing team atmosphere, very thorough onboarding process and company values.",I don't have any as of yet.
