,company,headline,date,overall_rating,author_position,pros,cons
0,Texas Instruments,Okay,2022-04-02,5.0,Machine Specialist,"Nice coworkers
Get to have 3-4 days off 
Overtime pay
Yearly bonus","Management
No room for getting better position unless you know people in the higher ups"
1,Texas Instruments,Overtime Pay for non-exempt hourly employees is calculated and paid by the day,2022-03-04,4.0,Equipment Technician,"Okay, let's get into the weeds shall we? Compressed work week (CWW) shifts, which command your presence for 12.5 hours (1 hour is an unpaid 1 hour lunch), the employee is paid 8 hours straight-time and 3.5 hours at time and a half - each day! CWW shifts have a bi-monthly pay period so one week consists of 3 days and the next is 4 days. Each day consisting of 12.5 hours physically present and 11.5 of those hours being calculated for payroll. Therefore, one week has 24 straight-time and 10.5 over-time hours and the second week has 29.5 straight-time hours with 16.5 over-time hours. Remember to calculate correctly! Although each day is calculated for over-time, the second week reaches it's 40-hour limit on the 4th day after only 5.5 hours so the 5 hours remaining on the 4th day is all over-time not just the 3.5 hours as calculated in the days previous. Also, night shift employees enjoy a 15% differential which is factored in so that straight-time is equal to 1.15 times their base-rate and over-time is calculated at 1.725 times their base-rate! Absolutely delicious!","Unable to find where Texas Employment law is requiring Texas Instruments to pay their employees in this manner. Therefore, this payment structure could all fade at any given time."
2,Texas Instruments,Manufacturing clean room production lead,2022-03-29,5.0,Shift Leader,Texas Instruments work environment great with diversity inclusion and lots of opportunities within the company for advancement.,The 12hr shifts are very long and takes awhile to adapt on a compressed schedule. Requires an extreme amount of dedication.
3,Texas Instruments,Good place to start your career,2022-04-04,3.0,Applications Engineer,"Exciting projects to learn from, good rotation programs,","Too much politics, bureaucracy. Management don't know what their doing, Confined to your role: apps do apps, marketing focused on marketing, validation in lab, bored doing the same tests."
4,Texas Instruments,Good Opportunities for Meaningful Projects & Continuous Learning Mindset,2022-02-28,5.0,Applications Engineer,Learning & growth championed within role; flexibility of each day being different in scope and content; interface with engineering customers & develop breadth across various applications; exposure to various industry software and tools; better understanding of product design through understanding integrated circuit specs/performance  ,Flexibility of each day differing in content can be daunting when a problem or important need arises; some workflows can be isolating or require a lot of study/research
5,Texas Instruments,Good Company,2022-03-27,4.0,Manufacturing Technician,"The work was easy, in a clean room, temperature-controlled environment. Most of the managers were decent and caring and kept the heat from rolling downhill so you could concentrate on the task at hand.","TI was an ok company to work for. The pay was good, raises were not, benefits were good. The work was easy, in a clean room, temperature-controlled environment. Most of the managers were decent and caring and kept the heat from rolling downhill so you could concentrate on the task at hand."
6,Texas Instruments,Great place to work (at least on the IT side),2022-03-25,5.0,Software Developer,"RTO
Great feedback
Great culture
Work on a lot of different things","Not on the bleeding edge of technology
Dont offer remote work opportunities"
7,Texas Instruments,Great work life balance,2022-03-24,5.0,Account Manager,Work-life balance is respected by management,Management likes to overload with work so it can be stressful to get everything done in a day
8,Texas Instruments,A bellwether company,2022-03-26,5.0,Anonymous Employee,"Competitive work environment
Culture of winning
Ethical; winning ethically",Family and friends believe we build calculators
9,Texas Instruments,Good Company,2022-03-21,4.0,Applications Engineer,They care about their employees and try to ensure that everyone has the support they need. Joining as a NCG you will learn a lot and gain valuable experience rather quickly.,Employee turnover is quite high. We find ourselves unable to keep good people which can make the job very difficult and hectic sometimes. I often find myself as the only person left on my team and feel that I have no real peers.
10,Texas Instruments,Fantastic environment,2022-03-01,5.0,Anonymous Employee,"Flexible work hours, even pre-pandemic. Great work/life balance. Challenging work. Opportunity for growth. Fulfilling work. Great engagement from leaders. Wonderful, beautiful campus with on-site amenities like a cafe, coffee shop and gym. Truly the best leaders I’ve ever worked with; they are empathetic and trustworthy.","Because of the technology we support, there can be a big learning curve which can feel daunting but there’s a great support system in place to help anyone encountering roadblocks."
