,company,headline,date,overall_rating,author_position,pros,cons
0,,Good place to work,2022-04-10,5.0,Anonymous Employee,"- Decent compensation
- Very good benefits
- Work life balance. You are not expected to work after office hours, during your vacation and are always encourage to take vacation
- You work with really smart people
- Transparency at all level. You will hear any information impacting you, your team or company directly from the source / Management rather than from rumors or market.
- Feedbacks are given on face 
- Flat organization structure - every employee is treated with respect irrespective of where they are in the hierarchy",- It takes time to get used to BW culture.
1,,good pay,2022-03-31,4.0,Human Resources Analyst,very good pay and benefits,"long workdays, lots of egos"
2,,Awesome place to work,2022-03-31,5.0,Founder,"Great benefits, wicked smart people.",Poor work life balance [self imposed IMO]
3,,Some good,2022-03-26,3.0,Program Manager,Smart co-workers and good facilities (when open),"Your manager will determine your whole experience. This can be good or bad. I had four in a very short time, so it was very painful. Culture is not consistent."
4,,Not worth it,2022-03-23,2.0,Anonymous Employee,"Smart people
Very good perks
Nice campus","Culture is bizarre - not enforced how they sell it
Comically low compensation compared to street"
5,,tough but can be rewarding,2022-03-06,4.0,Anonymous Employee,challenge and navigating levels machines,feedback hard to get into management
6,,Good place to work,2022-03-05,5.0,Anonymous Employee,Smart people working all around you,Long hours and a cut-throat industry
7,,Good early career experience,2022-03-04,4.0,Anonymous Employee,You work with lots of smart people,They over-emphasizes processes and make things more complicated than necessary
8,,dont work here,2022-02-28,1.0,Anonymous Employee,"money, if you are mid-level and up","everything else, work culture is toxic"
9,,You Know when it Works,2022-02-23,5.0,Client Service Research Associate,"Strong culture, amazing benefits & motivated environment","It’s not for everyone, but the interviews give a great sense if it works for you."
10,,interesting place to work,2022-02-22,4.0,Associate,"decent comp, smart people, high expectations","tough culture, weird career paths"
11,,Interesting culture,2022-02-16,4.0,Anonymous Employee,"Smart people, great benefit, great working enviroment",Priority alignment between teams can be hard sometimes.
12,,$$$$,2022-02-12,5.0,Trader,Retirement sorted for rest of life - $$$$,Pro China stance and selling out
13,,Solid overall,2022-02-01,4.0,Management Associate,Smart people great benefits and culture that fosters growth,Limited growth opportunities if not in a particular couple of areas
14,,High Standards,2022-01-31,5.0,Communications Manager,"Constantly surrounded by extremely bright people, pushing each other to be better versions of themselves everyday. Open and transparency environment also makes it easy to surface issues and management does a good job to address them appropriately.","Can be intense at times and not always easy hearing critical feedback, so important to stay humble and open minded"
15,,Great place to work!,2022-01-28,5.0,Anonymous Employee,Lots of transparency and support from leadership across the company. Community is very supportive and helpful.,Days can be fast-paced and intense.
16,,Great Company and Community,2022-01-27,5.0,Anonymous Employee,"Bridgewater is a top-notch company to work for in many ways. The people are interesting, brilliant, and supportive of your career development and growth. Bridgewater also offers for great career opportunities for high performers, allowing individuals to gain exposure and experience in a variety of different roles and departments.",Extremely high standards can sometimes lead to a stressful work environment
17,,Good good,2022-01-20,4.0,Investment Associate,"interesting work, good culture, good comp",work can be challenging & high pressure
18,,Pros and Cons to Everything,2022-01-18,3.0,Facilities Manager,"excellent benefits
good mobility cross department 
great people overall","extremely stressful environment 
too little pay for significant expectations 
kind of a hot mess organizationally"
19,,Great place to work that cares about its employees,2022-01-13,5.0,Anonymous Employee,"Fast paced and challenging environment
Really exceptional level of genuine care during covid, making sure employees were taken care of (info, resources, etc)",Occasional long hours and stress
20,,Great,2022-01-08,5.0,Anonymous Employee,Great personal development through a high-standards culture,"High standards means hard work, not a place to coast"
21,,Great place to work,2022-01-05,5.0,Recruiter,Great growth opportunities and ownership,Not for those with thin skin or big egos
22,,very great job,2021-12-20,5.0,Machine Learning Specialist,super fun and learned a million new things,stressful and work a ton
23,,it's complicated,2021-12-18,2.0,Associate,"- Smart people
- Great benefits all paid for 100% by company
- Free food
- Brand name raises eyebrows
- Strong culture (of course, this is entirely personal), lots of feedback and people really care about achieving good outcomes","- Extremely vague non-compete agreement mandatory for investment positions
- Relatively small company with way too many middle management layers
- Very few people actually doing interesting investing work other than for a small core group who has been there for decades
- Performance has been poor for the past 10 years, hard no to have a bleak outlook for the long term"
24,,Bwater Review,2021-12-15,4.0,Anonymous Employee,"Great culture for learning, great benefits.",None that I can think of.
25,,Great place to work,2021-11-26,5.0,Project Manager,Flexible work options and great food on-site.,Sometimes there are multiple layers of approvals needed for something small.
26,,Fine place to work,2021-11-11,3.0,Anonymous Employee,"Benefits are great, smart people","Many young / inexperienced managers, bureaucratic"
27,,Average - intense culture,2021-11-10,3.0,Anonymous Employee,"Great benefits
Growth opportunities 
Transparent feedback culture",It is a very intense place to work and they do not value work life balace
28,,If you can hang with the culture its a great place to work,2021-11-10,5.0,Recruiting Coordinator,"-Fosters a great culture of meaningful relationships
-Feedback culture ensures you are never worried about if you are doing well/if people like you
-Meaningful work is a priority
-D&I is a priority
-Very intelligent people
-Efficiency is a huge focus
-Excellent benefits; the company obviously genuinely cares for its employees
-Great pay - usually higher than the market","-Most likely will go from feeling like a big fish in a small pond to feeling like a small fish in a big pond
-The feedback culture is not for everyone, and the job will become very painful if you cannot get past the initial struggles with the culture
-Your onboarding can make or break your success (which is also the case at many other companies)"
29,,equity,2021-11-03,5.0,Equity Trader,smart co workers ambitious asf,company doesnt has a good work life balance
30,,"great co.,",2021-10-25,4.0,Quantitative Analyst,"Benefits, location, free credits for food, famous fund","No career growth, manager no experience"
31,,good,2021-09-23,3.0,Officer,the salary is good for manager....,no work and life balance
32,,Great place to work,2021-09-10,4.0,Anonymous Employee,Culture is stimulating and you meet a lot of great people,Work life balance can be difficult
33,,Good,2021-08-20,5.0,Anonymous Employee,Research on global market. Foreign exchange fixed income commodities equity USA global Asian stocks money market mortgage backed securities investment and research,Long hours of you really like what you are doing. Long commute from New York city. Inconvenience to go and come back
34,,NA,2021-08-12,4.0,Management Associate,Very bright people and rigorous work,Challenging culture and very team dependent
