,company,headline,date,overall_rating,author_position,pros,cons
0,Yahoo India,IT life,2022-03-30,4.0,Senior Software Architect,Nice place very friendly and cool,Pay wasn't too high compared to other places
1,Yahoo India,Amazing work culture,2022-03-20,4.0,Network Quality Optimization Spec,"Love the work culture
Life and Work balance
Good benefits",Level to level growth is slow
2,Yahoo India,Best place for you work,2022-02-25,5.0,Individual Contributor,Employers treated well and happy place to work,Unfortunately they do not have an office in Northern Ireland
3,Yahoo India,overall good,2022-02-19,4.0,Software Development Engineer (SDE),"good work life balance
flexible timings",upper management needs to improve on vision and goals
4,Yahoo India,solid work culture,2022-02-08,4.0,Solutions Engineer,"when completing deadlines, manager and senior managers are always helpful",workload is higher than expected for a solutions enginner
5,Yahoo India,Nice,2022-01-25,3.0,Associate Software Engineer,"Good pay, work-life balance, okay salary",Not encouraging not supportive no motivation
6,Yahoo India,Amazing,2022-01-20,5.0,Analyst,everything was so perfect just like bing,change nothing just create a better search engine
7,Yahoo India,Amaze,2022-01-17,5.0,QA Analyst,Totally amaze ttill they shut down,Not many..... Too much free food
8,Yahoo India,Best culture to work with,2022-01-03,5.0,Software Engineer,"Awesome culture
Good tech community
Lots of perks",Nothing I can think of
9,Yahoo India,awesome place to work,2021-12-25,5.0,Account Manager,yahoo do not have any pros,nice oppurtunity to learn new things
10,Yahoo India,place to work,2021-12-07,5.0,Manager,best place to work and best package,i feel everything works well here
11,Yahoo India,great company with poor management,2021-12-05,4.0,Product Manager,"good career 
good engineering 
good culture",poor management and no clear vision
12,Yahoo India,Great place,2021-12-05,5.0,IT Professional,"Good work environment, strong work life balance","Low pay, little chance to move up"
13,Yahoo India,Company Culture,2021-11-28,5.0,Anonymous Employee,"Smart colleagues. 
Interesting problems to tackle. 
Hack days and patent filings.
Free lunch.",None that I notices while working there.
14,Yahoo India,Business Intelligence,2021-10-22,5.0,Business Intelligence Manager,"excellent, good work culture, opportunities","Bad/NA, management politics, not good env in some teams"
15,Yahoo India,It was good,2021-10-01,3.0,Sales Associate,It was a nice experience.,I couldn't spot much cons.
16,Yahoo India,Once a Yahoo always a Yahoo,2021-09-07,4.0,Manager,"Best work environment
better facilities
employee friendly organisation",India as a market not focussed too much
17,Yahoo India,Cool,2021-08-26,4.0,Software Engineer,Great company to work for,Nothing as such. Very good
18,Yahoo India,Best Place to Understand Media Business,2021-08-16,4.0,Senior Optimization Analyst,"Great Work Culture,
Great Team
Amazing place to work","Few Tools are outdated
Can't complain much
Compensation not upto Market standards"
19,Yahoo India,Good,2021-07-12,4.0,Architect,Good good good good good,None none none none none none
20,Yahoo India,Awesome company,2021-07-01,5.0,National Sales Planner,Everything is just awesome about the company,No Cons about the company
21,Yahoo India,Best Culture,2021-06-22,5.0,Anonymous Employee,Fun and friendly atmosphere. everyone working towards the same goal,None that I can think of
22,Yahoo India,Best place to work!,2021-06-11,5.0,Anonymous Employee,"Effort on Diversity Inclusion is excellent
Employee Benefits are great
Senior Management is very approachable
Employee Engagement is exceptional
Open door policy & no internal hierarchy",One or two teams need improvement in their management otherwise an amazing place to work
23,Yahoo India,Fun,2021-06-10,1.0,Clapper Loader,Good job for lx people,Paid cheaply most of time
24,Yahoo India,Good Place to work,2021-06-10,5.0,Anonymous Employee,Great Team and Facilities for all employees.,I cannot think of any Cons .
25,Yahoo India,good place to work,2021-06-02,4.0,Sales Representative,Good co workers I like to hang with,bad boss bad office culture
26,Yahoo India,Good,2021-06-02,5.0,Lead Engineer,Good company to work in,No yearly hike for thr employees
27,Yahoo India,SEO specialist,2021-05-24,5.0,Anonymous Employee,"Best place for innovation, good salary, good ambience. great culture","no country growth
shutdown
No country change
not in delhi"
28,Yahoo India,Awesome work environment,2021-05-24,5.0,SDE-I,"Good management, clear communication between employee and managers. Interesting projects.",Can't think of any cons as of now.
29,Yahoo India,Fantastic place,2021-05-22,5.0,Anonymous Employee,Gurmit Singh was the Managing Director of India,International focus should be increased
30,Yahoo India,perfect job,2021-05-19,5.0,Senior Manager,benefits culture and learnings tech,long hours and management and reorg
31,Yahoo India,Good place to work,2021-05-18,4.0,Informatica ETL Developer,Good place to work at yahoo.,No cons here to write.
