,company,headline,date,overall_rating,author_position,pros,cons
0,PayU,Good learning growth,2022-04-09,5.0,Software Engineer,Great learning growth in fast growing environment,"Not as of now. 
Some times need to work quickly"
1,PayU,Good place to work,2022-04-07,4.0,Software Development Engineer In Test (SDET),Work life balance and good environment.,No other perks except salary
2,PayU,Good learning,2022-03-30,4.0,Software Development Engineer In Test (SDET),"great exposure.
good working atmosphere.
team is awesome.",work-life balance is not good
3,PayU,Good place to work,2022-03-28,4.0,Software Development Engineer In Test (SDET),To get good knowledge about fintech domain,They keep variable amount for the year
4,PayU,Good work place to learn and grow in fjntech,2022-03-25,5.0,Engineering Manager,"Great independence to drive things at your own. 
Good leaders at that time made life wonderful.","Sometime things were very much business driven, tech was losing the focus."
5,PayU,Workex at PayU,2022-03-23,2.0,Software Engineer,Growth Phase startup like environment,"Improper management of human resources
Too stressful"
6,PayU,Ok,2022-03-16,3.0,KYC/AML Specialist,"Nothing special, just basic office work","No personal development, basic salary low"
7,PayU,Worst place to work,2022-03-15,1.0,Engineer,Are you kidding me? There aren't any. Run for your lives and don't join here.,"Terrible, manipulative leaderships and middle management
Lowest salaries in the market
Toxic environment
Exploitation"
8,PayU,"Superb working style, work life balance",2022-03-09,5.0,Assistant Manager,Colleagues and senior are too cooperative,Salary should be nice for employees
9,PayU,Awesome place to work !,2022-03-09,5.0,Senior QA Engineer,"Good exposure to tech, great learning.
Good increments !","No as such
but sometimes in release times you might feel pressure which is the same story everywhere"
10,PayU,none,2022-03-08,5.0,Associate Business Analyst,Good work culture and good learning,don't recognize any cons yet.
11,PayU,Mix Bag - Extremely management/Manager driven company,2022-03-03,2.0,Key Account Manager (KAM),"Compensation is good , perks are good , learning culture and products are phenomenal god place for learning and make good money","Your manager controls your life he decides when you work when you have to be kicked out senior management have little idea about sufferings of Mid manager

some Team leaders are doing silent internal politics favoring some employee and creating roadblocks for others"
12,PayU,Great company to work,2022-03-02,4.0,Software Engineer,"Great Work culture
Opportunity to learn new technology
Free food
Transportation services","Too much Politics
Less increment
No work life balance"
13,PayU,NA,2022-03-01,4.0,Regional Privacy Officer,Great opportunity to work across functions.,Choose not to make a comment on it.
14,PayU,Good Company,2022-02-18,5.0,Senior DevOps Engineer,"Good Company, where you can grow up","None, is an excellent company"
15,PayU,Yes,2022-02-17,4.0,Vice President,Good company as a brand,Disorganised n needs corporate values
16,PayU,Nill,2022-02-17,3.0,Software Development Engineer (SDE),They work culture is chill.,They want those who can join imediately.
17,PayU,"Too much work load , pressure,  Micro management",2022-02-16,3.0,Anonymous Employee,"Fin tech company, easy to reach any team for discussion","Workload , Zero work life balance , work pressure"
18,PayU,Amazing Place to work,2022-02-12,5.0,Lead Software Engineer,"1. Flexible timings
2. Open culture and good people
3. Good Management and HR focus on improvements and take feedback","1. Pay structure need improvements
2. HR Policies executions need to be worked upon"
19,PayU,"Fair company and compensation, good policies",2022-02-10,4.0,Corporate Communications Manager,"Commitment to diversity
upskilling opportunities
company shares provided for high performers",Lack of direction at times
20,PayU,Nice experience over all working at Payu Payments.,2022-02-09,4.0,Senior Executive Operations,"Learning & Exposure, Nice place to work","No challenges as such, sometimes un even in work life balance"
21,PayU,Best place to work,2022-02-09,5.0,Senior Business Analyst,"- High ownership
- Open Culture
- Best place to learn and grow",None I have found yet
22,PayU,average,2022-02-07,4.0,Software Engineer,"free food, great pay , unlimited leaves",long working hours work depends on management
23,PayU,PAYU,2022-02-06,4.0,Product Manager,"A global company, emerging markets, fintech.",I have no cons abput payu
24,PayU,Best place to work,2022-02-04,5.0,Vice President,Collaborative work environment. Supporting management,"Long hours, stretched sometimes, spreading too thin"
25,PayU,Mix of Start-up and Large company,2022-02-01,4.0,Software Engineer In Test,"Work life balance is good
Rewards and recognition to good performers","Salary mismatch at same level
Your performance rating is not considered while giving yearly promotion"
26,PayU,Process oriented and professional ethics are two main highlights.,2022-01-23,4.0,Assistant Sales Manager,Growth oppurtunities are good here.,Pressure of  achieving target is high.
27,PayU,Positive Feedback,2022-01-18,5.0,Anonymous Employee,Growing Company you want to be with.,No Cons witnessed as such.
28,PayU,Great company culture,2022-01-17,4.0,Marketing,Initiative and pro-active approach are valued.,More approval layers than necessary
29,PayU,Awesome Company to Work-at !!!,2022-01-13,5.0,Solutions Architect,"Great work culture, Team Encouragement, Awesome team mates",Work might seem monotonous for some if you don't enjoy your job much
30,PayU,Nice,2022-01-07,4.0,Backend Engineer,Everything is good and the best.,Nothing is bad and the worst.
31,PayU,Overall it is fine but there are things to improve,2022-01-07,4.0,Anonymous Employee,Great collegues and office location,Constantly changing strategy and management
32,PayU,Perfect place to work,2022-01-05,5.0,Anonymous Employee,Employee oriented org. Perfect work life balance.,Rapid changes in management sometimes affects.
33,PayU,Good WLB but very limited growth,2022-01-03,3.0,Senior Data Engineer,"* Good WLB
* Team is friendly","* Growth and Learning is very limited (Not many experienced engineers)
* Company benefits are lacking compared to the competition"
34,PayU,PayU Review,2022-01-01,4.0,Product Manager,"Flexi-work hours
Brand Name
Learning Opportunities
Talented Colleagues","Follow up culture
Need to be more employee centric"
35,PayU,Manager - Sales,2021-12-22,5.0,Manager Sales,very good company to work with.. Very employee centric. Takes care of the employees like a family.,no negative points as such.
36,PayU,Great place to learn new things.,2021-12-18,4.0,Data Analyst,Great place to learn new things.,Too mundane of a job.
37,PayU,Associate Product manager for payments,2021-12-16,4.0,Associate Product Manager,Work culture good and manager is friendly in product,Less resources so bandwidth crunch
38,PayU,Good place,2021-12-10,4.0,Lead HRBP,"great Flexibility, 
Facilities and benefits are cool
Welfare and Wellbeing focus to employees and kind people
Good place for learning
Work schedule",Lack of planning and disorder
39,PayU,mid,2021-12-06,2.0,Data Analyst,"flexibility, word, domain, requirements, analytics","leadership, extra stretching, weekend working, low salary"
40,PayU,average company,2021-12-03,3.0,Lead Software Engineer,"you have to do everything from scratch, like environment setup. Since you own the development end to end, you learn a lot. with mnc there are different teams for database, cache, queueing setup, environment setup or or they will be automated scripts. i have seen people know superficial information but not in-depth details.","politics
less experienced folks are promoted to high positions"
41,PayU,Great Company,2021-12-01,5.0,Software Engineer,"Amazing opportunities to learn
Good technologies","HR is too slow
Nothing else"
42,PayU,good place to work,2021-11-30,4.0,Senior Engineering Manager,it's a great place to work,"too few resources, almost bandwidth crunch"
43,PayU,Banking,2021-11-22,3.0,Manager,Work ethics Team work leave policy,"Work pressure , expectations, working style"
44,PayU,Great Company,2021-11-21,5.0,Chief Commercial Officer,"Culture, global environment and personal care",I don’t have specific cons. There are some challenges like in all companies
