,company,headline,date,overall_rating,author_position,pros,cons
0,Tata Communications,Salary pay not good,2022-04-09,1.0,Manager,work life balance is depends on Manager,Hectic work load and manager will not listen any concers
1,Tata Communications,Not a good exp,2022-04-07,1.0,Director,Managers are good some time,Not a good place to work
2,Tata Communications,Manager,2022-04-07,4.0,Manager,This is my first company and staying it with 14 years,No concern. Growth depends upon the manager
3,Tata Communications,Good,2022-04-07,3.0,Junior Network Engineer,Good company. Can learn a lot of technologies. Work life balance is better compared to IT field,Not much growth. Salary hike is also very low.
4,Tata Communications,Good,2022-04-05,4.0,Data Analyst,"Customer Centric, Good Experience, Good Learning","Long Working Hours, Moderate pay"
5,Tata Communications,Provisioner,2022-04-04,4.0,Senior Network Provisioner,Good position for beginner to understand the ISP and the network design.,Not for long term once you understand the process and network.
6,Tata Communications,Good company,2022-04-03,5.0,Anonymous Employee,Job security and good leader's,Not so many ..very minimum that can be managed
7,Tata Communications,Satisfactory Work,2022-04-02,4.0,AI/ML Analyst,Work Culture & Work-Life Balance,Slow Increments (Slow Growth Compared To Product Based Companies)
8,Tata Communications,Overall good,2022-04-02,5.0,Collection Executive,Overall good company to work,Starting they will hore as a offroll employee.
9,Tata Communications,Stability and Work Environment,2022-04-01,5.0,Anonymous Employee,"Good in stability..
Advanced technology .","Lack of training
Certification is or available."
10,Tata Communications,Company culture and promotion details,2022-04-01,2.0,Senior Software Engineer,Logging in and out timings isn't a big constraint unless work is not done.,The management never gets to see the real talent and only appreciates the ones who are in close proximity with the senior managers.
11,Tata Communications,Tata Comm Work Life Balance,2022-04-01,5.0,,"Good Work Life Balance
Applause program is very nice
Better hikes",No Cons as of now!!
12,Tata Communications,Pm,2022-03-31,4.0,Anonymous Employee,Pm offshore PMO Assurance project,"Time zone, salary, incentives, HR"
13,Tata Communications,Good work life balance but less salary,2022-03-31,4.0,Team Member,Good work life balance and many online courses to learn,Less salary compared to similar job in market.
14,Tata Communications,Never Join Tata Communications Payment Solutions Ltd.,2022-03-31,1.0,General Manager,Nothing in specific . Only Posturing,They remove employees every year both on roll & off roll
15,Tata Communications,Work life balance,2022-03-30,5.0,Optical Engineer,Great place for new start work,"Enviornment, Learning, motivation built time to time."
16,Tata Communications,operation,2022-03-30,1.0,Operation and Maintenance Engineer,"once you will get parmenant ,then profile will be good","Field work job ,not good for engineer
not good salary"
17,Tata Communications,Good,2022-03-29,3.0,Anonymous Employee,Very good for freshers to join,Not good salary for experience
18,Tata Communications,Great Place to work and grow,2022-03-29,5.0,Manager,Great Place to work and grow,None to my notice .
19,Tata Communications,Good organization to work with,2022-03-29,5.0,Program Manager,"Best HR policies, benefits, perks, employee satisfaction, internal growth flexibility, good paymaster.",Processes to be streamlined for new technologies/products. Lengthy process flow.
20,Tata Communications,Good,2022-03-28,4.0,Manager,"Good, Employee friendly, supportive, learnings, wide","Salary, Position, hike, recognition, bias"
21,Tata Communications,Good place to start your career for entry level job,2022-03-27,3.0,Anonymous Employee,big company where you can explore your skills,low salary compare to other jobs
22,Tata Communications,Work life balanced work,2022-03-27,4.0,Senior Engineer,Work life balanced job in Telecom sector,Job is always depends on the projects which we are working
23,Tata Communications,Good company to work for,2022-03-27,5.0,Assistant Manager,"Good Work life balance
Good Culture","Not Much
Salary is not compared to others"
24,Tata Communications,Super b,2022-03-26,4.0,Anonymous Employee,Good work and stable growth,No cons with company same
25,Tata Communications,It was start up company in Networking and it was the milestone for me.,2022-03-25,5.0,Network Engineer,Very Good experience in TCL,Working in TCL was a wonderful journey for me.
