,company,headline,date,overall_rating,author_position,pros,cons
0,Zscaler,Great place to work,2022-04-03,5.0,Software Team Leader,"Amazing people, very collaborative. 
Very down to earth vibe.",I don't have a con yet.
1,Zscaler,Great culture. Great People,2022-04-01,5.0,Customer Success Manager (CSM),"Great company culture.
Great employees.
Excellent product.
Exciting customers.","No place for people waiting for success to come their way.
You need to be willing to work hard to be successful and fit into the culture."
2,Zscaler,Good technology. Tough place to adjust too,2022-03-31,1.0,Sales Engineer,Technology is cutting edge. Pay is competitive.,"Work life balance needs work. Busy busy busy. Expectations are very high. Some think impossible to maintain the pace. Micro management in full effect. Process process process. Every step is scrutinized. Be prepared to be under a microscope for everything you do. Multiple people involved in every step of the sales process. Everyone has an opinion. Sometimes no matter what you do, it’s not good enough. Tough culture to adjust too:"
3,Zscaler,Work environment,2022-03-30,5.0,Staff Software Engineer,"healthy work life balance
decent packages",Nothing that I faced myself
4,Zscaler,Amazing work environment,2022-03-30,5.0,Anonymous Employee,A great company to work with,Nothing as such for me
5,Zscaler,Amazing place to be. Employee oriented and customer focused,2022-03-29,5.0,Customer Success Manager,"Coaching, atmosphere, management, culture, work life balance","No Cons as such, great place"
6,Zscaler,Strong tech but weak compensation plans,2022-03-29,4.0,Sales Representative,Industry leader fixing problems customers want to fix,The compensation plans are not lucrative for anyone over plan
7,Zscaler,Wonderful Company,2022-03-28,5.0,Senior Demand Generation Executive,"Best Environment
Feel like home 
Best infrastructure",Nothing I came across so far
8,Zscaler,Arrogant leadership. Good for junior people to learn basic skills. Not a place for talented senior leaders to grow.,2022-03-28,2.0,Sales,"Energetic people
Market leading tech 
Growing fast","Arrogant people who don’t listen well
Crazy Politics are here even tho the company claims zero politics"
9,Zscaler,"Rapidly growing company, great pay, benefits need work.",2022-03-27,4.0,Anonymous Employee,"Huge upside potential, great product, industry leader","Documentation is a struggle, multiple repositories for the same information."
10,Zscaler,Great place to work,2022-03-27,5.0,Product Support Engineer,"Lots of carreer progression oppurtunities
Genuinly kind cultuture and Good-work life balance",Cant't think of anything to negative to say
11,Zscaler,"High paying, high rewarding job, that demands your time and attention.",2022-03-26,5.0,Sales Engineer,People and the Pay are very competitive and the work is rewarding.,"Busy, busy, busy, work life balance could use some work."
12,Zscaler,Amazing,2022-03-26,5.0,Anonymous Employee,Very Polite and friendly staff,Nothing till this point of time
13,Zscaler,Awesome,2022-03-26,5.0,Anonymous Employee,Good company to work for,Nothing that comes to my mind
14,Zscaler,Good Company,2022-03-23,5.0,Anonymous Employee,Great work life balance. Helpful colleague,Sometime need to work in night to coordinate with global team
15,Zscaler,great company,2022-03-23,3.0,Software Engineer,great learning curve. new learning,hectic and busy work culture.
16,Zscaler,Best Place to Work For,2022-03-23,5.0,Recruiter,"Motivating environment,
Supportive colleagues and Managers,
Benefits & Perks",Nothing as such in my opinion.
17,Zscaler,Awesome experience,2022-03-21,5.0,,"Zscaler is the leader in the magic quadrant for 10 consecutive year. No other Zero Trust solution is better than Zscaler. It's a rapid growing industry continuous technological development.

Zscaler compensate well.",Health insurance offered by the company doesn't cover parents by default and there is no topup option to increase the cover.
18,Zscaler,Best Job ever!!,2022-03-21,5.0,Technical Account Manager (TAM),"Zscaler is great place to work and learn. I've learned more in 1 year at Zscaler than my previous job which I had for almost 3 years. There is an amazing amount of resources, documentation and a great team to lean on when you need anything work related. You are never alone.",No comments. Zscaler is a great place to be.
19,Zscaler,Awesome Place to work!,2022-03-17,5.0,Professional Services,"Zscaler pivots when things aren't working, they truly value employee feedback. Our CEO is passionate about his and our own self-care, mental health, and family time, he encourages us to manage our calendars to serve that mindset.","This company is fast-paced, always evolving, and very self-serve which adopts a CEO of your own business mentality. So be prepared to take full accountability!"
20,Zscaler,Great Company,2022-03-16,5.0,Customer Success Manager,"Transparent leadership team
Very ambitious 
Great market opporuntiy 
Amazing culture",given the rate we are growing its very fast-paced and requires you to be agile
21,Zscaler,Great Company but needs to improve on mid level management.,2022-03-10,3.0,,"Great technology with a lot of continuous learning.
Company Strategy and CEO vision are very clear.","CEO and his  direct reports are great leaders but below that level there is a gap on leadership and not able to resolve operational challenges. 
Mid Level management are good technically but no have business knowledge and strategic thinking. 
Lack of understanding of compensation for markets outside US."
22,Zscaler,Amazing Company,2022-03-09,5.0,Anonymous Employee,"- good org structure
- good leadership","- product missing features
- Sales org"
23,Zscaler,Sacrificing Ethics in the Name of a Higher Stock Price,2022-03-04,1.0,Anonymous Employee,"If you were hired from AppDynamics, or someone from AppDynamics has decided they like you, then you’re likely going to be successful. 

Stock was nice (until it dropped by $100 and has yet to recover)","You’ll be working less than the industry average regardless of role. Get an internal promotion? Now you’ll make 2/3 of what an outside hire makes in the same position. 

Benefits are mediocre compared to other tech companies in the same position. Except for Stock. 
Which, hopefully, you can stick out 4 years to see most of without needing to take a sabattical from the lack of work life balance here draining your mental health. 

There was a huge hiring front of leadership from AppDynamics following the appointment of the current CRO. This has created a huge culture issue within the company and the exec team has done nothing to address it. 

Work/Life Balance is a pipe dream peddled by the executive team. Do you have a salary? Expect to work 65 hours a week minimum, even in an individual contributor role. 

Hiring sales people like crazy, without scaling Sales support teams (marketing, Ops, channel, CSM). Support is minimal because everyone else is spread so thin. 

Literal product support sits overseas and garners frequent complaints from customers. 

A surprising amount of dollars seem to go toward the sales enablement team( look at the most recent SKO for reference) but I don’t know a single person who really understands how any of our sales tools work. 

The stock price is God. Every single thing revolves around it, at the expense of culture, common sense, and decision making. Things change constantly with seemingly no explanation. Decisions and tool purchases feel RUSHED simply to appear cutting edge to the market. 

And for the love of God, before giving any more money to people.ai , someone in this company figure out how to make their tool work in the ZS ecosystem if it’s going to be the Bible for tracking sales activities."
24,Zscaler,Zscaler is a very good company,2022-03-01,5.0,Training Analyst,"Work life balance, good company",Management don't consider your work
25,Zscaler,Excellent Place to Work,2022-03-01,5.0,Vice President Customer Success,"Customer obsessed culture that starts with the CEO
Fast growth and incredible technology",fast growth requires operational continuity
