,company,headline,date,overall_rating,author_position,pros,cons
0,Zoom Video Communications,A great place to work,2022-04-06,5.0,Anonymous Employee,"Work/life balance. 
Amazing offices if you want to work in the office","None, it really is a great place to work."
1,Zoom Video Communications,Amazing company to work at,2022-04-06,5.0,Business Development Representative,"Great people in the entire company who really care about one another
Amazing CEO, awesome Benefits, strong company culture",Fast growing with lots of changes - not a negative thing
2,Zoom Video Communications,Know what you're getting into,2022-04-05,1.0,Devops Engineer,"Pay is decent, good benefits","Very unorganized, lacking structure and leadership on engineering side"
3,Zoom Video Communications,Best place to work,2022-04-04,5.0,Sales Engineer,"Zoom is a very transparent company. Zoom treats its employees very well. I feel that i can grow within the company. Finally, it's a great team to work with.",It will be great if the Zoom India team can have a dedicated coordinator or a better arrangement to organize Zoom internal events.
4,Zoom Video Communications,good company,2022-04-04,4.0,Anonymous Employee,great work at zoom so far nothing bad,no downsides that i can think of at present time
5,Zoom Video Communications,The Old Bait & Switch,2022-04-04,2.0,Non-revenue,"Excellent benefits (total comp w/ new annual equity grants, health, book reimbursement, parental leave, mental health, etc)
Decent remote/virtual culture
Talented people getting hired here
Product roadmap is innovative
Design Your Career program was outstanding","No performance management structure!
Ineffective leadership training
No formal development strategy for advancement
Exec/Senior leadership does not take action on employee engagement surveys
No work/life balance (in all departments from sales, engineering, hr, etc)"
6,Zoom Video Communications,Hear me out... I've got an idea.,2022-04-04,1.0,Account Executive,"They are few and far between these days. Oh, we get a monthly stipend that most companies wouldn't give and the benefits are nice, but I was really hoping we'd move away from the superficial and get back to what made Zoom really Zoom. That is not the case.","""So here's my idea. We've beat the pants off of RingCentral for years. We gotta hire their entire exec team! That'll show em... ""

Now we're RingCentral2. Ran the exact same way. We prioritize process rather than innovate. We've gone from not only playing to win, but playing to blowout the competition to playing not to lose. I have never been more disheartened in my professional career. We are objectively being turned into little sales robots. This has to be a deep cover OP with RC sending in the troops. I can't wrap my head around anything else. Blink twice if you're okay, Eric! You've had to been kidnapped!"
7,Zoom Video Communications,Overall great place to work,2022-04-03,4.0,Support Systems Engineer,The pay and the culture overall is good. Management is understanding about personal needs and needing to take time off.,"The job can be stressful at times, and work life balance can be difficult."
8,Zoom Video Communications,Analyst,2022-03-31,1.0,Anonymous Employee,Good company to support employee,not many cons about this company
9,Zoom Video Communications,"Great process, amazing people",2022-03-28,5.0,Business Development Representative (BDR),"The people, work culture, hiring process, onboarding process",Not any I can think of
10,Zoom Video Communications,Great Company-But underpaid experienced reps,2022-03-28,4.0,Account Executive,"Amazing product, good people, support is great",Accountability evolving so keeping up is a challenge.  Feel underpaid based on my experience here.
11,Zoom Video Communications,Zoom's outlook is bright,2022-03-28,4.0,Account Executive,This is a great place to work,Apdating to the growth over the past few years has been slow
12,Zoom Video Communications,Best company I've ever worked,2022-03-28,5.0,Online Account Executive,"Great career opportunity.
The company really takes care of the employees.
The benefits are great.
Flexibility.",No cons! Really. I truly believe I am working with prepared people.
13,Zoom Video Communications,"Very employee friendly, startup culture, good and fair leadership",2022-03-28,4.0,Senior Engineer,"Zoom Perks - Twic, Book Reimbursement, Overall culture","Lack of work-life balance due to the sheer speed at which the org is growing.
No well-defined processes - again aligned with more time on new dev and innovations, and less bandwidth for refining existing processes."
14,Zoom Video Communications,Look Elsewhere,2022-03-26,1.0,Manager,Work remote; few good team members,"Clueless leadership. feudal hiring, consultants offering cash kickbacks to managers, No work/like balance"
15,Zoom Video Communications,Great growth and culture,2022-03-25,5.0,Sales Compensation Analyst,"Remote flexibility, Culture, Benefits, Growth potential","Lots of change
Lack of direction at times"
16,Zoom Video Communications,You won’t even get time for lunch,2022-03-24,2.0,Account Executive,"Decent Pay
Rsu
Remote work
Monthly reimbursement",">You are the sales rep, AR guy,Support rep, customer success, sdr everything.
No scope of value selling, just sell discounts and that too will debook!
Nightmare for any sales rep - Debook! Your variables are deducted if any customer cancels or doesn’t pay and you can’t do anything about it as there is no one who will help you or make the customer accountable to pay. If the customer says, I won’t pay there’s nothing you can do about it. NO legal support
They can cancel whenever they want to even if they are under contract.
No work life balance, you take 2 days off and the 3rd day you won’t be even able to go for bio break. That’s the level of work and unnecessary activities"
17,Zoom Video Communications,GREAT COMPANY,2022-03-23,4.0,AE,"Great communication with management
Competitive Pay 
Great Benefits 
Inclusive and diverse culture",Not able to properly forecast post-covid
18,Zoom Video Communications,Favouritism,2022-03-22,3.0,Anonymous Employee,"Vision, Eric Yuan, product, price","Pressure, lack of direction, culture."
19,Zoom Video Communications,AE,2022-03-21,5.0,Account Executive,"Wellness stipend, inbound leads, and great management.",There is not a single thing I would change.
20,Zoom Video Communications,Truely one of the best places to work for!,2022-03-18,5.0,Finance Manager,"Amazing company , growth and no politics culture. Best benefits I have ever seen, company truely cares for its employees.","Hyper growth so not best in class processes, though I see this as huge opportunity to build and make impact, which is not generally available in larger organizations."
21,Zoom Video Communications,It's a mess,2022-03-18,2.0,Anonymous Employee,"Great benefits and perks, easy job.",Shady history and security practices seem lack
22,Zoom Video Communications,Good company,2022-03-18,5.0,Account Executive,"-Great benefits
-Overall good company
-I need 5 words","-Changed a lot from time I started, becoming more corporate and rigid"
23,Zoom Video Communications,Not a channel friendly company,2022-03-18,1.0,Channel Account Manager,The people are great and it’s a globally recognized brand,The company doesn’t understand the role of a channel manager or how to work with partners. They don’t pay their employees or their partners properly. The day to day job is nonstop admin work and internal politicking.
